accuracy,balanced_accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,kappa,roc_auc_ovr_macro,roc_auc_available,train_time,test_time,classifier,family,arm,signed,hash_seed,split,m,k,corpus,embed_seconds
0.8111533586818758,0.6774249893266174,0.8009556609571854,0.8111533586818758,0.7935128244216827,0.7173794946526584,0.6774249893266174,0.6731716229179885,0.7699715004613267,0.7678307287912332,0.9807403439157985,True,0.36053476604865864,0.06980436702724546,RF,tabulation,tabulation-signed,True,1,0,28111,3,dedup,1.0583172899787314
0.7908745247148289,0.6717977054739832,0.7768681387210628,0.7908745247148289,0.7798895219212584,0.6720636844788203,0.6717977054739832,0.6667082665162538,0.7438155285456531,0.7430124698715506,0.9818113437818294,True,0.33243076101643965,0.05015183100476861,RF,tabulation,tabulation-signed,True,1,1,28111,3,dedup,1.0583172899787314
0.8010139416983524,0.6457596527432578,0.7928711663223067,0.8010139416983524,0.7910090669044093,0.7159972939727757,0.6457596527432578,0.6536059723709216,0.7565908213733,0.7559191185163584,0.9633489161539027,True,0.35575972305377945,0.05972096201730892,RF,tabulation,tabulation-signed,True,1,2,28111,3,dedup,1.0583172899787314
0.8022813688212928,0.6358798049232918,0.7946266410380517,0.8022813688212928,0.7915883729255468,0.656800274516086,0.6358798049232918,0.632959544434189,0.758449190381143,0.7573422864837264,0.9486429498144303,True,0.339047938992735,0.04937485995469615,RF,tabulation,tabulation-signed,True,1,3,28111,3,dedup,1.0583172899787314
0.7845373891001267,0.6297219014164775,0.7709910432641065,0.7845373891001267,0.7703425803386792,0.6301544132183361,0.6297219014164775,0.617804736774479,0.7364553543224506,0.735497522199632,0.9340007805455816,True,0.36923361400840804,0.04871648899279535,RF,tabulation,tabulation-signed,True,1,4,28111,3,dedup,1.0583172899787314
0.7870722433460076,0.695236105446621,0.7824285779133342,0.7870722433460076,0.7796690344156834,0.6908152332549009,0.695236105446621,0.6838715008109898,0.7409122813503094,0.7398329303143548,0.8424036074899603,True,0.5640331389731728,0.00352785101858899,DT,tabulation,tabulation-signed,True,1,0,28111,3,dedup,1.0583172899787314
0.7896070975918885,0.6590827384377993,0.7838891570252521,0.7896070975918885,0.7849189748312168,0.6786100023628642,0.6590827384377993,0.6647185865138471,0.7425198656105788,0.7421807179822325,0.8243857376708866,True,0.5267230759491213,0.0035138240200467408,DT,tabulation,tabulation-signed,True,1,1,28111,3,dedup,1.0583172899787314
0.7782002534854245,0.6508915086921522,0.7761455443842786,0.7782002534854245,0.7727900523852881,0.6759853444915652,0.6508915086921522,0.645468188632504,0.7291784859091188,0.7286027093537963,0.82003626952323,True,0.5743802830111235,0.0035194450174458325,DT,tabulation,tabulation-signed,True,1,2,28111,3,dedup,1.0583172899787314
0.779467680608365,0.6464819104774855,0.7824697530901118,0.779467680608365,0.7786386261900646,0.6382900453955315,0.6464819104774855,0.6383886715789675,0.7310250440947883,0.7305745646657547,0.8178905123719438,True,0.5886547570116818,0.003450948977842927,DT,tabulation,tabulation-signed,True,1,3,28111,3,dedup,1.0583172899787314
0.7858048162230672,0.6097891994125688,0.7767667069402777,0.7858048162230672,0.7776626556573063,0.6247096860433575,0.6097891994125688,0.6095384760781701,0.7381683255895182,0.7376664410727777,0.7996751638203818,True,0.5656078789616004,0.003451238968409598,DT,tabulation,tabulation-signed,True,1,4,28111,3,dedup,1.0583172899787314
0.8022813688212928,0.6722658150059729,0.7935026512732676,0.8022813688212928,0.7901879811575017,0.7114311556190341,0.6722658150059729,0.6723081245850946,0.7585691712335975,0.7574216740671542,0.9726351731872676,True,185.9576959629776,0.018824722035788,LR,tabulation,tabulation,False,2,0,28111,3,dedup,0.8760790179949254
0.7731305449936628,0.6556281058575952,0.7555006688518683,0.7731305449936628,0.7631603291795764,0.6480207654378574,0.6556281058575952,0.6495223575365185,0.7216736413888618,0.7214147917578971,0.9792099265550863,True,181.0764455239987,0.018645721022039652,LR,tabulation,tabulation,False,2,1,28111,3,dedup,0.8760790179949254
