family,seed,m,U,k,m_murmur_equiv,collision_pct,occupied_buckets,load_factor,chi2_over_df,chi2_p,avalanche_mean,avalanche_sd,output_bits,max_bucket_load,hashes_per_sec,pairwise_collision_rate_m64,pairwise_collision_ratio,nmi_vs_seed0
fnv1a,0,22674,3492,3,27235,0.0564146620847652,3295,0.15400899708917704,0.9628719567895143,0.9999683294930877,0.3515242406064242,0.1405818796831471,55,3,2630690.7660829155,0.015084374468595892,0.9653999659901371,
fnv1a,1,22674,3492,3,27235,0.06786941580756012,3255,0.15400899708917704,0.9875007635071037,0.9087804974305097,0.34963734525822104,0.14279225949726865,55,3,2427675.517660811,0.015494493403086895,0.9916475777975613,0.4123826548021318
fnv1a,2,22674,3492,3,27235,0.057846506300114564,3290,0.15400899708917704,0.965163008577197,0.9999115928248318,0.3514315318754431,0.14109731424548735,55,3,2614823.432186437,0.016054655850196557,1.0274979744125796,0.4198713262493196
