config_id,rank,alpha,lr,targets,weighted,corpus,split,epoch,train_loss,val_accuracy,val_f1_macro,val_balanced_accuracy,trainable_params,seconds,batch,accum,weight_decay,warmup_frac,optimizer,scheduler,max_epochs,head_joint
7,32,32,0.0003,qkvd,False,dedup,0,1,2.233204224125391,0.6103542234332425,0.15692594711419489,0.18897134611420324,25998102,66.90075275796698,4,4,0.01,0.06,AdamW,cosine,12,True
7,32,32,0.0003,qkvd,False,dedup,0,2,1.1977933954229862,0.659400544959128,0.18990392793902947,0.21867484367484366,25998102,66.28233264799928,4,4,0.01,0.06,AdamW,cosine,12,True
7,32,32,0.0003,qkvd,False,dedup,0,3,1.0580220946821615,0.6975476839237057,0.2761488290904934,0.30163969628255344,25998102,66.1895078389789,4,4,0.01,0.06,AdamW,cosine,12,True
7,32,32,0.0003,qkvd,False,dedup,0,4,0.949200071616202,0.6811989100817438,0.2730958527461584,0.293606129320415,25998102,66.13573034899309,4,4,0.01,0.06,AdamW,cosine,12,True
7,32,32,0.0003,qkvd,False,dedup,0,5,0.8833929560728986,0.7029972752043597,0.2666689678742923,0.30577544148972724,25998102,66.14484052202897,4,4,0.01,0.06,AdamW,cosine,12,True
7,32,32,0.0003,qkvd,False,dedup,0,6,0.837735524287975,0.7111716621253406,0.2805467494441142,0.29718872397443824,25998102,66.31005914602429,4,4,0.01,0.06,AdamW,cosine,12,True
7,32,32,0.0003,qkvd,False,dedup,0,7,0.780651926301526,0.7329700272479565,0.30838572159865213,0.3224695938981653,25998102,66.17741482902784,4,4,0.01,0.06,AdamW,cosine,12,True
7,32,32,0.0003,qkvd,False,dedup,0,8,0.7473718135468358,0.7247956403269755,0.3099283011210006,0.31076496255067687,25998102,66.2118448279798,4,4,0.01,0.06,AdamW,cosine,12,True
7,32,32,0.0003,qkvd,False,dedup,0,9,0.7017980460487192,0.7220708446866485,0.313107647950691,0.3152794956366385,25998102,66.36701848002849,4,4,0.01,0.06,AdamW,cosine,12,True
7,32,32,0.0003,qkvd,False,dedup,0,10,0.64493832223335,0.7329700272479565,0.36130197027225475,0.35363327149041435,25998102,66.19384295196505,4,4,0.01,0.06,AdamW,cosine,12,True
7,32,32,0.0003,qkvd,False,dedup,0,11,0.5928496364414731,0.7411444141689373,0.34713127641689834,0.36537569573283857,25998102,66.20649152202532,4,4,0.01,0.06,AdamW,cosine,12,True
7,32,32,0.0003,qkvd,False,dedup,0,12,0.5519926478429388,0.7438692098092643,0.3449379656674378,0.36359942967085823,25998102,66.329633818008,4,4,0.01,0.06,AdamW,cosine,12,True
