config_id,rank,alpha,lr,targets,weighted,corpus,split,epoch,train_loss,val_accuracy,val_f1_macro,val_balanced_accuracy,trainable_params,seconds,batch,accum,weight_decay,warmup_frac,optimizer,scheduler,max_epochs,head_joint
1,8,16,0.0003,qv,False,dedup,3,1,2.64745930566088,0.3651226158038147,0.026746506986027947,0.05,3019542,113.71766529598972,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,3,2,2.058599362407973,0.4550408719346049,0.06726705940108002,0.09643449419568823,3019542,112.88480509200599,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,3,3,1.3168613625957337,0.662125340599455,0.2113585679384992,0.26573506781147976,3019542,112.95458016602788,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,3,4,1.0471912031561774,0.6512261580381471,0.3036733841780129,0.3421715690302986,3019542,112.91294877900509,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,3,5,0.9778856113844085,0.6376021798365122,0.2524670936456788,0.2994344335190767,3019542,112.88617564801825,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,3,6,0.9782596410764002,0.6757493188010899,0.25573524558635097,0.3053092231812418,3019542,112.88699270505458,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,3,7,0.8947308051720029,0.7002724795640327,0.33262004122284156,0.36095718045363506,3019542,112.91546963498695,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,3,8,0.8890225208337854,0.6920980926430518,0.2917507601463427,0.34624010293271956,3019542,112.90928833698854,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,3,9,0.8416268525116998,0.7029972752043597,0.3178928104930877,0.3646354383895912,3019542,112.8347301390022,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,3,10,0.8013049466395862,0.7111716621253406,0.35804917339279696,0.38416928724652977,3019542,112.89852062100545,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,3,11,0.7723432513123597,0.7138964577656676,0.38839088551476914,0.4321677812897999,3019542,112.91754437598865,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,3,12,0.7224780323232826,0.6866485013623979,0.3173926688185998,0.38040211680161845,3019542,112.90704280498903,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,3,13,0.7019763105723422,0.7411444141689373,0.41143108656552324,0.44778569955963715,3019542,112.91581244301051,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,3,14,0.6848089022096246,0.7111716621253406,0.3978985281043362,0.4175756513820554,3019542,112.89663323503919,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,3,15,0.6692725168928597,0.7302452316076294,0.4247170241036998,0.4697361443713777,3019542,112.88653978001093,4,4,0.01,0.06,AdamW,cosine,80,True
