config_id,rank,alpha,lr,targets,weighted,corpus,split,epoch,train_loss,val_accuracy,val_f1_macro,val_balanced_accuracy,trainable_params,seconds,batch,accum,weight_decay,warmup_frac,optimizer,scheduler,max_epochs,head_joint,best_val_f1_macro,best_epoch,test_accuracy,test_balanced_accuracy,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_precision_macro,test_recall_macro,test_f1_macro,test_mcc,test_kappa,test_roc_auc_ovr_macro,test_roc_auc_available,test_roc_auc_ovr_weighted,test_roc_auc_ovo_macro,test_roc_auc_hardlabel_ovr_weighted,test_roc_auc_hardlabel_ovr_macro
1,8,16,0.0003,qv,False,dedup,0,65,0.1401165039119677,0.771117166212534,0.5150456558235968,0.540333608190751,3019542,113.29651556198951,4,4,0.01,0.06,AdamW,cosine,80,True,0.5338574392484718,55,0.7731305449936628,0.618822768643811,0.7716083934057776,0.7731305449936628,0.7667513216834033,0.6036332183613566,0.618822768643811,0.5990264037248038,0.7233139735617765,0.722369328937824,0.9574271173565367,True,0.9716017690325064,0.9351888313209823,0.8779777676800261,0.8038649192164521
