config_id,rank,alpha,lr,targets,weighted,corpus,split,epoch,train_loss,val_accuracy,val_f1_macro,val_balanced_accuracy,trainable_params,seconds,batch,accum,weight_decay,warmup_frac,optimizer,scheduler,max_epochs,head_joint
1,8,16,0.0003,qv,False,dedup,0,1,2.6556266876666443,0.4196185286103542,0.028150991682661546,0.047619047619047616,3019542,114.12890233896906,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,2,2.0383926202117912,0.5940054495912807,0.09342431813455462,0.1200611557754415,3019542,113.27586912899278,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,3,1.2382462254596327,0.6430517711171662,0.1714977476929527,0.22676252319109458,3019542,113.30957074195612,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,4,1.0644867853299491,0.667574931880109,0.20483065518544383,0.23169707276850135,3019542,113.29500917100813,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,5,1.0157653129396709,0.6975476839237057,0.25838898307266783,0.28733079090221947,3019542,113.31039573502494,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,6,0.9677133677601966,0.6811989100817438,0.24866872595283868,0.279131450560022,3019542,113.23581785999704,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,7,0.9330600796269921,0.662125340599455,0.2712310605677497,0.29718013468013466,3019542,113.27339751599357,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,8,0.8898365684973492,0.6839237057220708,0.27024362063234686,0.28432367896653615,3019542,113.28427268203814,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,9,0.8464723189316947,0.6158038147138964,0.1969611473161744,0.24001150965436682,3019542,113.22112038801424,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,10,0.8206169680768495,0.7084468664850136,0.3225475367463511,0.3375377928949358,3019542,113.28794320602901,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,11,0.7998086946754088,0.7302452316076294,0.3465133328092745,0.3659408712980141,3019542,113.20374766498571,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,12,0.7362414998402211,0.7438692098092643,0.3568148883422526,0.36484058269772557,3019542,113.26545017695753,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,13,0.7027843653046623,0.7329700272479565,0.3587892842979585,0.3974841956984815,3019542,113.29829290299676,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,14,0.6688044175492035,0.7220708446866485,0.35165901432759,0.3873531230674088,3019542,113.27080330002354,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,15,0.6536938369428912,0.7384196185286104,0.3750817359783204,0.4029169243454958,3019542,113.28038308297982,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,16,0.6042705468587033,0.7356948228882834,0.40117192648330907,0.4277803545660689,3019542,113.26528759702342,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,17,0.5958032969756064,0.7547683923705722,0.4213149847621897,0.4264902425616712,3019542,113.2995839859941,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,18,0.5664012480726303,0.7302452316076294,0.43972830759097903,0.4535894660894661,3019542,113.23253880202537,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,19,0.5400409995705242,0.7384196185286104,0.41384706902624685,0.4434352023637738,3019542,113.29338482097955,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,20,0.5264706751605523,0.7656675749318801,0.4170137776946674,0.45528842850271417,3019542,113.19628441601526,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,21,0.5147225684197664,0.7384196185286104,0.40662224318492424,0.4496409674981104,3019542,113.29381911602104,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,22,0.4928279496166199,0.7493188010899182,0.41005958025865313,0.4444341372912802,3019542,113.24196870496962,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,23,0.4705182835628559,0.7683923705722071,0.44967884055176977,0.4839234178519893,3019542,113.27742443903117,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,24,0.4659748784509485,0.7629427792915532,0.4039633876401545,0.4549293960008246,3019542,113.24007685302058,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,25,0.4495825107374794,0.7602179836512262,0.42245430223371405,0.4548091458805744,3019542,113.22905985597754,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,26,0.4370973372490129,0.7465940054495913,0.43007715006813146,0.4608886483886484,3019542,113.26832062698668,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,27,0.41234772888124693,0.7438692098092643,0.4108260954416277,0.46278602350030923,3019542,113.30189701903146,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,28,0.4035375451470155,0.7356948228882834,0.391524450747835,0.4170858242286814,3019542,113.26946137804771,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,29,0.4009920809221512,0.7520435967302452,0.4486046044445301,0.47277966742252453,3019542,113.28851379995467,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,30,0.36698839358506,0.7574931880108992,0.45311736870001834,0.49817391603105887,3019542,113.27522828802466,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,31,0.374972897488177,0.7574931880108992,0.47711141904690296,0.5076994434137291,3019542,113.27583458297886,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,0,32,0.3396608908990698,0.7520435967302452,0.4670418598287725,0.4874733731876588,3019542,113.27329954796005,4,4,0.01,0.06,AdamW,cosine,80,True
