config_id,rank,alpha,lr,targets,weighted,corpus,split,epoch,train_loss,val_accuracy,val_f1_macro,val_balanced_accuracy,trainable_params,seconds,batch,accum,weight_decay,warmup_frac,optimizer,scheduler,max_epochs,head_joint,best_val_f1_macro,best_epoch,test_accuracy,test_balanced_accuracy,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_precision_macro,test_recall_macro,test_f1_macro,test_mcc,test_kappa,test_roc_auc_ovr_macro,test_roc_auc_available,test_roc_auc_ovr_weighted,test_roc_auc_ovo_macro,test_roc_auc_hardlabel_ovr_weighted,test_roc_auc_hardlabel_ovr_macro
4,16,32,0.001,qv,False,dedup,0,10,0.6168646037464065,0.7520435967302452,0.4074925871795074,0.46228440871298015,4371222,112.85823965404416,4,4,0.01,0.06,AdamW,cosine,12,True,0.41892860592512865,7,0.7224334600760456,0.42819336905479966,0.6844037009018709,0.7224334600760456,0.6896692467588816,0.3935366973838945,0.42819336905479966,0.3900282187503534,0.6631827330779351,0.6583699761162867,0.9510745507296737,True,0.9702355949525965,0.8815250222845815,0.8495662078001491,0.707258784881952
