config_id,rank,alpha,lr,targets,weighted,corpus,split,epoch,train_loss,val_accuracy,val_f1_macro,val_balanced_accuracy,trainable_params,seconds,batch,accum,weight_decay,warmup_frac,optimizer,scheduler,max_epochs,head_joint,best_val_f1_macro,best_epoch,test_accuracy,test_balanced_accuracy,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_precision_macro,test_recall_macro,test_f1_macro,test_mcc,test_kappa,test_roc_auc_ovr_macro,test_roc_auc_available,test_roc_auc_ovr_weighted,test_roc_auc_ovo_macro,test_roc_auc_hardlabel_ovr_weighted,test_roc_auc_hardlabel_ovr_macro
5,32,32,0.0003,qv,False,dedup,0,12,0.6159528202339931,0.7247956403269755,0.35043890705431563,0.3756527863670721,7074582,113.03329344000667,4,4,0.01,0.06,AdamW,cosine,12,True,0.36861938558976787,9,0.6856780735107731,0.3400527628794453,0.6507134158728115,0.6856780735107731,0.6578987065772586,0.3174634276211082,0.3400527628794453,0.31739553348863636,0.617612387187103,0.6125997347007464,0.9383921661638767,True,0.96435825906184,0.8583575992256418,0.8289805874310561,0.662252771777498
