config_id,rank,alpha,lr,targets,weighted,corpus,split,epoch,train_loss,val_accuracy,val_f1_macro,val_balanced_accuracy,trainable_params,seconds,batch,accum,weight_decay,warmup_frac,optimizer,scheduler,max_epochs,head_joint
5,32,32,0.0003,qv,False,dedup,0,1,2.415541645139456,0.46321525885558584,0.07070399574473447,0.09072012643441216,7074582,113.81241965689696,4,4,0.01,0.06,AdamW,cosine,12,True
5,32,32,0.0003,qv,False,dedup,0,2,1.3308612503504897,0.670299727520436,0.2681204853777879,0.302915206486635,7074582,113.03973623295315,4,4,0.01,0.06,AdamW,cosine,12,True
5,32,32,0.0003,qv,False,dedup,0,3,1.0397206387728068,0.5967302452316077,0.21230172723546298,0.2598587920016491,7074582,113.0131896128878,4,4,0.01,0.06,AdamW,cosine,12,True
5,32,32,0.0003,qv,False,dedup,0,4,0.9570376576954479,0.6757493188010899,0.29208549208549206,0.30487012987012985,7074582,112.98670259490609,4,4,0.01,0.06,AdamW,cosine,12,True
5,32,32,0.0003,qv,False,dedup,0,5,0.9121238681726264,0.6839237057220708,0.3014543962188809,0.33770442520442523,7074582,113.03728319518268,4,4,0.01,0.06,AdamW,cosine,12,True
5,32,32,0.0003,qv,False,dedup,0,6,0.8599113992813332,0.7029972752043597,0.3323100911004879,0.345242389885247,7074582,113.05507516488433,4,4,0.01,0.06,AdamW,cosine,12,True
5,32,32,0.0003,qv,False,dedup,0,7,0.8044315838266377,0.7138964577656676,0.3583242063255484,0.3928614375042947,7074582,112.96131061203778,4,4,0.01,0.06,AdamW,cosine,12,True
5,32,32,0.0003,qv,False,dedup,0,8,0.7464099821546647,0.7138964577656676,0.3542894785269924,0.37859633752490895,7074582,113.00133951497264,4,4,0.01,0.06,AdamW,cosine,12,True
5,32,32,0.0003,qv,False,dedup,0,9,0.7088752649814642,0.7275204359673024,0.36861938558976787,0.3988370095512953,7074582,113.05975347105414,4,4,0.01,0.06,AdamW,cosine,12,True
5,32,32,0.0003,qv,False,dedup,0,10,0.6647722562455506,0.7220708446866485,0.347629125140728,0.3759834741977599,7074582,113.01761774299666,4,4,0.01,0.06,AdamW,cosine,12,True
5,32,32,0.0003,qv,False,dedup,0,11,0.6377172961621672,0.7247956403269755,0.35037612318200795,0.3756527863670721,7074582,113.04443250806071,4,4,0.01,0.06,AdamW,cosine,12,True
5,32,32,0.0003,qv,False,dedup,0,12,0.6159528202339931,0.7247956403269755,0.35043890705431563,0.3756527863670721,7074582,113.03329344000667,4,4,0.01,0.06,AdamW,cosine,12,True
