config_id,rank,alpha,lr,targets,weighted,corpus,split,epoch,train_loss,val_accuracy,val_f1_macro,val_balanced_accuracy,trainable_params,seconds,batch,accum,weight_decay,warmup_frac,optimizer,scheduler,max_epochs,head_joint,best_val_f1_macro,best_epoch,test_accuracy,test_balanced_accuracy,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_precision_macro,test_recall_macro,test_f1_macro,test_mcc,test_kappa,test_roc_auc_ovr_macro,test_roc_auc_available,test_roc_auc_ovr_weighted,test_roc_auc_ovo_macro,test_roc_auc_hardlabel_ovr_weighted,test_roc_auc_hardlabel_ovr_macro
1,8,16,0.0003,qv,False,dedup,1,63,0.1303536251466737,0.7029972752043597,0.4517941523467284,0.45156109038884157,3019542,113.16660924599273,4,4,0.01,0.06,AdamW,cosine,80,True,0.4978195140871909,53,0.7490494296577946,0.5625974104513406,0.7441637570014626,0.7490494296577946,0.7378149483066013,0.605326334158181,0.5625974104513406,0.5659736023020847,0.693522926166037,0.6917007747838065,0.9618798064024883,True,0.9699320474162132,0.9345702388794348,0.8642386337913264,0.775127734034367
