config_id,rank,alpha,lr,targets,weighted,corpus,split,epoch,train_loss,val_accuracy,val_f1_macro,val_balanced_accuracy,trainable_params,seconds,batch,accum,weight_decay,warmup_frac,optimizer,scheduler,max_epochs,head_joint,best_val_f1_macro,best_epoch,test_accuracy,test_balanced_accuracy,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_precision_macro,test_recall_macro,test_f1_macro,test_mcc,test_kappa,test_roc_auc_ovr_macro,test_roc_auc_available,test_roc_auc_ovr_weighted,test_roc_auc_ovo_macro,test_roc_auc_hardlabel_ovr_weighted,test_roc_auc_hardlabel_ovr_macro
8,16,32,0.0003,qv,True,dedup,0,11,1.009564503053021,0.6893732970027248,0.37031301389875326,0.43981739160310596,4371222,52.14125559700187,4,4,0.01,0.06,AdamW,cosine,12,True,0.3820420621533059,8,0.6920152091254753,0.4323286880531299,0.7150820511351503,0.6920152091254753,0.6795655270848899,0.43372073591233823,0.4323286880531299,0.3852486827506862,0.6308819536599154,0.6266895904483377,0.9465559677024671,True,0.9674847724625063,0.8876028544546399,0.8348779560006476,0.708658796572049
