config_id,rank,alpha,lr,targets,weighted,corpus,split,epoch,train_loss,val_accuracy,val_f1_macro,val_balanced_accuracy,trainable_params,seconds,batch,accum,weight_decay,warmup_frac,optimizer,scheduler,max_epochs,head_joint
1,8,16,0.0003,qv,False,dedup,0,1,2.3763720898524574,0.5068119891008175,0.059872054852840674,0.09400123685837972,3019542,204.46676118602045,4,4,0.01,0.06,AdamW,cosine,12,True
1,8,16,0.0003,qv,False,dedup,0,2,1.393921259665386,0.5749318801089919,0.13506658743920844,0.17787311894454752,3019542,206.38153823814355,4,4,0.01,0.06,AdamW,cosine,12,True
1,8,16,0.0003,qv,False,dedup,0,3,1.0431211265711524,0.662125340599455,0.21434135430182563,0.2638888888888889,3019542,207.05805448186584,4,4,0.01,0.06,AdamW,cosine,12,True
1,8,16,0.0003,qv,False,dedup,0,4,0.969394673313297,0.7057220708446866,0.2820351055374096,0.30047241118669693,3019542,206.96771554881707,4,4,0.01,0.06,AdamW,cosine,12,True
1,8,16,0.0003,qv,False,dedup,0,5,0.91100050051773,0.7247956403269755,0.30820725815935013,0.3189436885865457,3019542,207.41530259302817,4,4,0.01,0.06,AdamW,cosine,12,True
1,8,16,0.0003,qv,False,dedup,0,6,0.8308976649975154,0.7302452316076294,0.3433737530976426,0.3405595066309352,3019542,207.17174057289958,4,4,0.01,0.06,AdamW,cosine,12,True
1,8,16,0.0003,qv,False,dedup,0,7,0.7815906650485569,0.7411444141689373,0.3991449828727796,0.4018346732632447,3019542,207.0918012340553,4,4,0.01,0.06,AdamW,cosine,12,True
1,8,16,0.0003,qv,False,dedup,0,8,0.7112290210891882,0.7438692098092643,0.4258851179138802,0.44189084724799016,3019542,207.14645685488358,4,4,0.01,0.06,AdamW,cosine,12,True
1,8,16,0.0003,qv,False,dedup,0,9,0.6572806448882108,0.7465940054495913,0.4192913180391987,0.44437487116058555,3019542,207.1076688899193,4,4,0.01,0.06,AdamW,cosine,12,True
1,8,16,0.0003,qv,False,dedup,0,10,0.6067408734282292,0.7493188010899182,0.4330098181836003,0.4481266749123892,3019542,207.1830192739144,4,4,0.01,0.06,AdamW,cosine,12,True
1,8,16,0.0003,qv,False,dedup,0,11,0.5807918211845073,0.7493188010899182,0.43894635594937526,0.4637291280148424,3019542,207.115871994989,4,4,0.01,0.06,AdamW,cosine,12,True
1,8,16,0.0003,qv,False,dedup,0,12,0.5588977309627176,0.7438692098092643,0.43638866657786607,0.4617450010307153,3019542,207.2419241508469,4,4,0.01,0.06,AdamW,cosine,12,True
