config_id,rank,alpha,lr,targets,weighted,corpus,split,epoch,train_loss,val_accuracy,val_f1_macro,val_balanced_accuracy,trainable_params,seconds,batch,accum,weight_decay,warmup_frac,optimizer,scheduler,max_epochs,head_joint
1,8,16,0.0003,qv,False,dedup,1,1,2.6219702761458312,0.35967302452316074,0.02404809619238477,0.045454545454545456,3019542,114.0994680619915,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,2,2.0195926162123214,0.4877384196185286,0.08684572034792898,0.1261622338177362,3019542,113.1751347759855,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,3,1.2934088647073267,0.555858310626703,0.14690416358995914,0.20990288150575231,3019542,113.17045161797432,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,4,1.0437357838268129,0.6185286103542235,0.22587095731725731,0.2878659887750797,3019542,113.151163371047,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,5,0.9920209585481802,0.6212534059945504,0.24657013351866294,0.28521000401383173,3019542,113.24106986203697,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,6,0.9642900287424551,0.6376021798365122,0.23962173328026984,0.29091591591591587,3019542,113.17121184396092,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,7,0.8894014695495412,0.6566757493188011,0.3078671355950012,0.36861194569328537,3019542,113.1423025719705,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,8,0.8514090976638292,0.6648501362397821,0.30410475448216573,0.3505434104955636,3019542,113.2509197560139,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,9,0.8203607264567045,0.6485013623978202,0.2818460787415876,0.3411601046768511,3019542,113.1951435119845,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,10,0.7795841532394622,0.6239782016348774,0.27198560400490773,0.3275920937404191,3019542,113.13028274202952,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,11,0.7515857527736859,0.662125340599455,0.3088342331797122,0.3596109699458982,3019542,113.11226670799078,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,12,0.7265730590384603,0.6893732970027248,0.34174446390932345,0.4245192732034837,3019542,113.15863081399584,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,13,0.6785123944181499,0.6839237057220708,0.32627615133209603,0.3639733337699845,3019542,113.1516286120168,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,14,0.6550661179694741,0.667574931880109,0.31672954037419726,0.3998497341559543,3019542,113.1353221880272,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,15,0.6403362544616733,0.6784741144414169,0.3108738605378907,0.35896553236266154,3019542,113.17777272599051,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,16,0.6319550506850251,0.662125340599455,0.3480227735912294,0.4228945166504975,3019542,113.16255759994965,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,17,0.6213100901918749,0.6866485013623979,0.35866962066321995,0.36947251700840217,3019542,113.19935678999173,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,18,0.599961350455507,0.6811989100817438,0.38458999749906425,0.44911879131974825,3019542,113.190814141999,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,19,0.569522267319302,0.667574931880109,0.32974382259488744,0.36330401612698265,3019542,113.15542813297361,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,20,0.5407841218406465,0.6457765667574932,0.36277087692012394,0.41107064343906446,3019542,113.13355511298869,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,21,0.5458707631413666,0.6866485013623979,0.39142865573938435,0.4238464161669903,3019542,113.17982384900097,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,22,0.5210550968887496,0.6784741144414169,0.3834561718983687,0.42073526456301574,3019542,113.11252055998193,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,23,0.49749995138506126,0.659400544959128,0.36611842134916517,0.40313107987749136,3019542,113.13119534600992,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,24,0.5045288230209795,0.6784741144414169,0.32266126179126964,0.3542794378918781,3019542,113.12376308400417,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,25,0.4667478537393542,0.6975476839237057,0.3839257542122539,0.43656334921885165,3019542,113.1647364340024,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,26,0.47232817525749576,0.6866485013623979,0.35544033853388785,0.3803055914299934,3019542,113.16162158502266,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,27,0.4299879081800891,0.7002724795640327,0.37127011743401933,0.38602329477927566,3019542,113.1769998720265,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,28,0.4255672360033081,0.7057220708446866,0.40620132859415253,0.45247322012872254,3019542,113.14871026400942,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,29,0.407678983684056,0.7002724795640327,0.363684070848626,0.3880335023397224,3019542,113.14735213399399,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,30,0.3923876520338047,0.6948228882833788,0.3574517200737522,0.38715827708650674,3019542,113.17450860503595,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,31,0.39477893682272264,0.7029972752043597,0.3971846435849725,0.44324688106984755,3019542,113.17289351799991,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,32,0.38903386987169103,0.6730245231607629,0.3872663739360603,0.3900141799663331,3019542,113.16560914204456,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,33,0.3685573214810495,0.7029972752043597,0.3644698110564399,0.3870815356461289,3019542,113.13736216898542,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,34,0.36423026972584405,0.7138964577656676,0.3734162360181747,0.39249163225239786,3019542,113.17014636099339,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,35,0.3619664223609443,0.6975476839237057,0.37014623402437935,0.39322461372700607,3019542,113.13929238502169,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,36,0.34131643576251525,0.6757493188010899,0.3668104775130805,0.3804982572207453,3019542,113.24747813900467,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,37,0.331176592880465,0.7084468664850136,0.3830819057344899,0.4064355690432246,3019542,113.13474376604427,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,38,0.34040925999117816,0.7057220708446866,0.4231096189619618,0.42817297039785074,3019542,113.16128481301712,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,1,39,0.30740434808534867,0.7193460490463215,0.4369381718165393,0.4398862411781072,3019542,113.10999406100018,4,4,0.01,0.06,AdamW,cosine,80,True
