config_id,rank,alpha,lr,targets,weighted,corpus,split,epoch,train_loss,val_accuracy,val_f1_macro,val_balanced_accuracy,trainable_params,seconds,batch,accum,weight_decay,warmup_frac,optimizer,scheduler,max_epochs,head_joint,best_val_f1_macro,best_epoch,test_accuracy,test_balanced_accuracy,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_precision_macro,test_recall_macro,test_f1_macro,test_mcc,test_kappa,test_roc_auc_ovr_macro,test_roc_auc_available,test_roc_auc_ovr_weighted,test_roc_auc_ovo_macro,test_roc_auc_hardlabel_ovr_weighted,test_roc_auc_hardlabel_ovr_macro
10,32,32,0.0003,qkvd,True,dedup,0,12,0.962261459443455,0.7275204359673024,0.3878662858498911,0.4137566137566138,25998102,66.16856060107239,4,4,0.01,0.06,AdamW,cosine,12,True,0.3878662858498911,12,0.7249683143219265,0.42954786405571305,0.7089403590241177,0.7249683143219265,0.7111266147870875,0.39568640076962436,0.42954786405571305,0.4054078422953531,0.6654979171534582,0.6636247185624978,0.9422073256936955,True,0.9697750914190246,0.8831781956240934,0.8507000161140547,0.7079875691239499
