config_id,rank,alpha,lr,targets,weighted,corpus,split,epoch,train_loss,val_accuracy,val_f1_macro,val_balanced_accuracy,trainable_params,seconds,batch,accum,weight_decay,warmup_frac,optimizer,scheduler,max_epochs,head_joint,best_val_f1_macro,best_epoch,test_accuracy,test_balanced_accuracy,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_precision_macro,test_recall_macro,test_f1_macro,test_mcc,test_kappa,test_roc_auc_ovr_macro,test_roc_auc_available,test_roc_auc_ovr_weighted,test_roc_auc_ovo_macro,test_roc_auc_hardlabel_ovr_weighted,test_roc_auc_hardlabel_ovr_macro
9,16,32,0.001,qv,True,dedup,0,12,1.0770728908353941,0.6839237057220708,0.36679333697691374,0.41342077234934377,4371222,51.99173457897268,4,4,0.01,0.06,AdamW,cosine,12,True,0.381063035169034,9,0.6692015209125475,0.4075040751206599,0.6640930504553799,0.6692015209125475,0.6576247509735922,0.3456688894601036,0.4075040751206599,0.3588461084494425,0.6002154087705527,0.5971016534310014,0.9395246586296868,True,0.9611821134504686,0.8764931374441531,0.8226702492390398,0.6956915943439227
