config_id,rank,alpha,lr,targets,weighted,corpus,split,epoch,train_loss,val_accuracy,val_f1_macro,val_balanced_accuracy,trainable_params,seconds,batch,accum,weight_decay,warmup_frac,optimizer,scheduler,max_epochs,head_joint,best_val_f1_macro,best_epoch,test_accuracy,test_balanced_accuracy,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_precision_macro,test_recall_macro,test_f1_macro,test_mcc,test_kappa,test_roc_auc_ovr_macro,test_roc_auc_available,test_roc_auc_ovr_weighted,test_roc_auc_ovo_macro,test_roc_auc_hardlabel_ovr_weighted,test_roc_auc_hardlabel_ovr_macro
1,8,16,0.0003,qv,False,dedup,3,50,0.19306129246308995,0.773841961852861,0.5837868767102818,0.588498632805793,3019542,112.8149972659885,4,4,0.01,0.06,AdamW,cosine,80,True,0.6102813503170046,40,0.7655259822560203,0.546195176354436,0.7607041804477288,0.7655259822560203,0.755341195746605,0.549138340705072,0.546195176354436,0.5339357198582809,0.7146794997652341,0.7132425312218208,0.9610281909325633,True,0.9765807463419406,0.9302678082126293,0.8753873625769141,0.7674333773852595
