config_id,rank,alpha,lr,targets,weighted,corpus,split,epoch,train_loss,val_accuracy,val_f1_macro,val_balanced_accuracy,trainable_params,seconds,batch,accum,weight_decay,warmup_frac,optimizer,scheduler,max_epochs,head_joint,best_val_f1_macro,best_epoch,test_accuracy,test_balanced_accuracy,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_precision_macro,test_recall_macro,test_f1_macro,test_mcc,test_kappa,test_roc_auc_ovr_macro,test_roc_auc_available,test_roc_auc_ovr_weighted,test_roc_auc_ovo_macro,test_roc_auc_hardlabel_ovr_weighted,test_roc_auc_hardlabel_ovr_macro
11,8,16,0.0003,qv,True,dedup,0,11,0.8418896073126234,0.7166212534059946,0.4271211968893022,0.4914235896378754,3019542,52.389180911006406,4,4,0.01,0.06,AdamW,cosine,12,True,0.44257093421451416,8,0.6932826362484157,0.46134040611638133,0.6810502805907481,0.6932826362484157,0.6802570422391545,0.41582371506678034,0.46134040611638133,0.42073828668313523,0.6270147172495436,0.6255214492907113,0.9518569920700859,True,0.9672941184020388,0.9022955750971376,0.8343818980621143,0.7231421075155594
