config_id,rank,alpha,lr,targets,weighted,corpus,split,epoch,train_loss,val_accuracy,val_f1_macro,val_balanced_accuracy,trainable_params,seconds,batch,accum,weight_decay,warmup_frac,optimizer,scheduler,max_epochs,head_joint
1,8,16,0.0003,qv,False,dedup,4,1,2.6394590417975965,0.3978201634877384,0.028460038986354776,0.05,3019542,114.31589249498211,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,2,2.030696450449202,0.5395095367847411,0.08594010800196368,0.12151902587519026,3019542,112.93206353404094,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,3,1.2415145697051901,0.555858310626703,0.1843097444391126,0.23792386736871238,3019542,112.92217923898716,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,4,1.0956098611875305,0.6103542234332425,0.20106552363025387,0.27742424242424246,3019542,112.91403396398528,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,5,1.0361258628826877,0.6539509536784741,0.26084959208895814,0.30313718085167257,3019542,112.84636745095486,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,6,1.007456531876612,0.6648501362397821,0.24702641315514354,0.2939827422437372,3019542,112.87785173900193,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,7,0.9972297568287025,0.662125340599455,0.2728642313858784,0.3075219680583776,3019542,112.91540547896875,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,8,0.9015270103371459,0.7166212534059946,0.3478331099227227,0.37907234046094895,3019542,112.89303753204877,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,9,0.888798166467614,0.659400544959128,0.3256810246863537,0.35425706389260825,3019542,112.87177967798198,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,10,0.858336755618043,0.7084468664850136,0.30666707597133946,0.344291638706563,3019542,112.87264455796685,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,11,0.8237419689474968,0.7111716621253406,0.3748607040060936,0.4007150836826396,3019542,112.86696546996245,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,12,0.8004700297466986,0.6839237057220708,0.3129364630618455,0.3420878524663672,3019542,112.85185309703229,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,13,0.7565941808881452,0.7002724795640327,0.34271817438717855,0.4081319779315454,3019542,112.86922307300847,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,14,0.7292356458584317,0.6948228882833788,0.3742642398707046,0.40754205615741307,3019542,112.88779398903716,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,15,0.6661921253019539,0.7411444141689373,0.3869822303466196,0.44596939317991946,3019542,112.89010614401195,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,16,0.6396943834726857,0.7084468664850136,0.4100909797608094,0.4269892347098548,3019542,112.93501352897147,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,17,0.6118965870104465,0.7438692098092643,0.4237080233332107,0.44583447254499886,3019542,112.90387014002772,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,18,0.588641807806366,0.7384196185286104,0.4304463892001363,0.476942716900179,3019542,112.94816034199903,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,19,0.5671260904583189,0.7193460490463215,0.4347685684846551,0.47192145161575577,3019542,112.92507922096411,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,20,0.5312793658633145,0.7275204359673024,0.392182869363334,0.43660049771585463,3019542,112.94129948801128,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,21,0.5202565333006928,0.7166212534059946,0.4370743269699962,0.4738433016955007,3019542,112.93927967001218,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,22,0.48135278209500265,0.7465940054495913,0.4107332020404963,0.45313915496503804,3019542,112.9321851709974,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,23,0.4922119273155461,0.7193460490463215,0.41813256741361277,0.4737709997284618,3019542,112.93417278199922,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,24,0.4468384206490812,0.7057220708446866,0.39743855500158026,0.44661975039300206,3019542,112.91223055199953,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,25,0.43637381236346856,0.7411444141689373,0.46557418292484487,0.5173557950500993,3019542,112.9377098850091,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,26,0.4014875628569786,0.7438692098092643,0.44807003844621396,0.511581207064985,3019542,112.92226141603896,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,27,0.4017973522226404,0.7247956403269755,0.4401487816281407,0.5042218997056775,3019542,112.85741364199203,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,28,0.3722952666451855,0.7329700272479565,0.46501269271776585,0.4994371347630179,3019542,112.88026585697662,4,4,0.01,0.06,AdamW,cosine,80,True
1,8,16,0.0003,qv,False,dedup,4,29,0.39340612919260287,0.7438692098092643,0.4360002557361919,0.4778720098294721,3019542,112.88654865097487,4,4,0.01,0.06,AdamW,cosine,80,True
