config_id,rank,alpha,lr,targets,weighted,corpus,split,epoch,train_loss,val_accuracy,val_f1_macro,val_balanced_accuracy,trainable_params,seconds,batch,accum,weight_decay,warmup_frac,optimizer,scheduler,max_epochs,head_joint
2,16,32,0.0001,qv,False,dedup,0,1,2.522553896450478,0.4196185286103542,0.028150991682661546,0.047619047619047616,4371222,205.48689736193046,4,4,0.01,0.06,AdamW,cosine,12,True
2,16,32,0.0001,qv,False,dedup,0,2,1.6255450043561566,0.5940054495912807,0.14145209981635237,0.18150896722325296,4371222,207.55179524607956,4,4,0.01,0.06,AdamW,cosine,12,True
2,16,32,0.0001,qv,False,dedup,0,3,1.1531656695398218,0.6648501362397821,0.21894094669623687,0.2422266886552601,4371222,207.91309005301446,4,4,0.01,0.06,AdamW,cosine,12,True
2,16,32,0.0001,qv,False,dedup,0,4,1.0238661049971478,0.6648501362397821,0.21454546226880494,0.24589002267573695,4371222,207.9967733079102,4,4,0.01,0.06,AdamW,cosine,12,True
2,16,32,0.0001,qv,False,dedup,0,5,0.93238391973263,0.6239782016348774,0.21170863522076686,0.2454536865251151,4371222,208.2285051010549,4,4,0.01,0.06,AdamW,cosine,12,True
2,16,32,0.0001,qv,False,dedup,0,6,0.891911881611399,0.6811989100817438,0.2759547300844385,0.2764086442657871,4371222,208.26177891693078,4,4,0.01,0.06,AdamW,cosine,12,True
2,16,32,0.0001,qv,False,dedup,0,7,0.833480377630938,0.7138964577656676,0.29432103849636737,0.2971672507386793,4371222,208.0095199770294,4,4,0.01,0.06,AdamW,cosine,12,True
2,16,32,0.0001,qv,False,dedup,0,8,0.799132625263946,0.7193460490463215,0.30956222685604895,0.3211940836940837,4371222,208.02386731095612,4,4,0.01,0.06,AdamW,cosine,12,True
2,16,32,0.0001,qv,False,dedup,0,9,0.7613173467733482,0.7220708446866485,0.3566218714900785,0.3568173228887515,4371222,208.04642967507243,4,4,0.01,0.06,AdamW,cosine,12,True
2,16,32,0.0001,qv,False,dedup,0,10,0.7303728427511448,0.7193460490463215,0.3477006208417693,0.34279615886758746,4371222,207.98729829699732,4,4,0.01,0.06,AdamW,cosine,12,True
2,16,32,0.0001,qv,False,dedup,0,11,0.7093461221941296,0.7220708446866485,0.3484510487268442,0.34517711124853984,4371222,207.94493694300763,4,4,0.01,0.06,AdamW,cosine,12,True
2,16,32,0.0001,qv,False,dedup,0,12,0.6993367056683105,0.7275204359673024,0.3510646072599244,0.34716123823266676,4371222,207.99751034285873,4,4,0.01,0.06,AdamW,cosine,12,True
