config_id,rank,alpha,lr,targets,weighted,corpus,split,epoch,train_loss,val_accuracy,val_f1_macro,val_balanced_accuracy,trainable_params,seconds,batch,accum,weight_decay,warmup_frac,optimizer,scheduler,max_epochs,head_joint
4,16,32,0.001,qv,False,dedup,0,1,2.1895038229792947,0.5613079019073569,0.11024130984527025,0.15144643716072287,4371222,113.66409388900502,4,4,0.01,0.06,AdamW,cosine,12,True
4,16,32,0.001,qv,False,dedup,0,2,1.1841578167324136,0.6648501362397821,0.21396766614226367,0.2715823197966055,4371222,112.91113134601619,4,4,0.01,0.06,AdamW,cosine,12,True
4,16,32,0.001,qv,False,dedup,0,3,1.0052439292972533,0.6839237057220708,0.2751236755223846,0.3041151309008452,4371222,112.91464066196932,4,4,0.01,0.06,AdamW,cosine,12,True
4,16,32,0.001,qv,False,dedup,0,4,0.9441457914874026,0.6975476839237057,0.31230975705672454,0.36092730021301445,4371222,112.83086851600092,4,4,0.01,0.06,AdamW,cosine,12,True
4,16,32,0.001,qv,False,dedup,0,5,0.8521402860032457,0.7193460490463215,0.30575858186093297,0.32644128358414076,4371222,112.81960365903797,4,4,0.01,0.06,AdamW,cosine,12,True
4,16,32,0.001,qv,False,dedup,0,6,0.8169671067502271,0.7193460490463215,0.29398720216693774,0.31795677867106437,4371222,112.84468160895631,4,4,0.01,0.06,AdamW,cosine,12,True
4,16,32,0.001,qv,False,dedup,0,7,0.764913420201577,0.7602179836512262,0.41892860592512865,0.44170016491445063,4371222,112.87092097999994,4,4,0.01,0.06,AdamW,cosine,12,True
4,16,32,0.001,qv,False,dedup,0,8,0.6983568703615516,0.7547683923705722,0.4115930081619948,0.44340513983371127,4371222,112.87290937197395,4,4,0.01,0.06,AdamW,cosine,12,True
4,16,32,0.001,qv,False,dedup,0,9,0.6497551395274533,0.7384196185286104,0.3903169681506593,0.43746048924620357,4371222,112.88541672000429,4,4,0.01,0.06,AdamW,cosine,12,True
4,16,32,0.001,qv,False,dedup,0,10,0.6168646037464065,0.7520435967302452,0.4074925871795074,0.46228440871298015,4371222,112.85823965404416,4,4,0.01,0.06,AdamW,cosine,12,True
