accuracy,balanced_accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,kappa,roc_auc_ovr_macro,roc_auc_available,train_time,test_time,classifier,split,corpus,embedding,protocol,identity,n_clusters
0.849047619047619,0.683306687240873,0.8507806433851861,0.849047619047619,0.8412040335211617,0.7342585034390766,0.683306687240873,0.6822055985264776,0.7965547356257493,0.7950352784404331,0.9264278402738132,True,1.2551940829725936,0.005718624917790294,DT,1,raw,Spike2Vec,stratified,,
0.840952380952381,0.6629820575683323,0.8428561375219873,0.840952380952381,0.8317477556671552,0.7021134321488067,0.6629820575683323,0.6628786096298654,0.7859143734201024,0.7837499194534737,0.9284457696175582,True,1.1238564170198515,0.005747278919443488,DT,2,raw,Spike2Vec,stratified,,
0.84,0.6520365498224212,0.8379016031175349,0.84,0.8305975491137029,0.6756541218606099,0.6520365498224212,0.6449005039756937,0.7848395639045884,0.7829996727772843,0.9326062620597532,True,1.211101460037753,0.0058247450506314635,DT,3,raw,Spike2Vec,stratified,,
0.8461904761904762,0.6973571889355186,0.8556312073619535,0.8461904761904762,0.8403170732167231,0.7730564947956232,0.6973571889355186,0.6927091710174934,0.7924314346646628,0.7913307670370907,0.9383015279534206,True,1.2184538759756833,0.005791742936708033,DT,4,raw,Spike2Vec,stratified,,
0.8476190476190476,0.6911472308773099,0.8531755862681553,0.8476190476190476,0.8414195381820813,0.7619423365634006,0.6911472308773099,0.6946152455008595,0.7942192241740957,0.7930847188754154,0.937109583154253,True,1.1654142290353775,0.005709619028493762,DT,5,raw,Spike2Vec,stratified,,
0.849047619047619,0.6763645673846481,0.8473786929395911,0.849047619047619,0.8387102285595093,0.7437587809083347,0.6763645673846481,0.6843846842144573,0.79640792441189,0.7947955692858565,0.9289416139140972,True,1.2075398459564894,0.005992138059809804,DT,6,raw,Spike2Vec,stratified,,
0.8514285714285714,0.6735273689100164,0.8491715905277557,0.8514285714285714,0.8413111844245115,0.7346840016402322,0.6735273689100164,0.6767699180042315,0.7993752663876754,0.7979442866526658,0.9294794164112458,True,1.195536192972213,0.005808273912407458,DT,7,raw,Spike2Vec,stratified,,
0.8433333333333334,0.6666491474084584,0.8418961946841054,0.8433333333333334,0.8327960170365807,0.7231009537065174,0.6666491474084584,0.666368397232347,0.7888542788274415,0.787211172814772,0.931307161802794,True,1.2797513589030132,0.005774089018814266,DT,8,raw,Spike2Vec,stratified,,
0.8557142857142858,0.6776898413235348,0.8509254858107865,0.8557142857142858,0.8449153905011462,0.7440633471470012,0.6776898413235348,0.6803578542019879,0.8049925269618541,0.8038278692062474,0.9209473751769355,True,1.224334064987488,0.005833080969750881,DT,9,raw,Spike2Vec,stratified,,
0.8444700460829493,0.6987402360045891,0.8335789912481845,0.8444700460829493,0.8297189375030875,0.6899416002313417,0.6987402360045891,0.6815832045321236,0.8096302745863376,0.806497397300822,0.9821299022762218,True,339.2726575869601,0.03945076500531286,LR,0,raw,Murmur2Vec,identity_group,1.0,2627.0
0.8258471237194641,0.6530116166642019,0.8154153122134672,0.8258471237194641,0.8163139939666068,0.6811020635751148,0.6530116166642019,0.6573934303039595,0.7821009960450495,0.7812156015012666,0.9832594715306606,True,327.4189621870173,0.028821306070312858,LR,1,raw,Murmur2Vec,identity_group,1.0,2627.0
0.8262295081967214,0.6853449284098864,0.8210999306753467,0.8262295081967214,0.8059879039054156,0.7776489250425361,0.6853449284098864,0.6889167744295911,0.7924762817439716,0.7910645689971616,0.9784885579818419,True,332.2793296580203,0.03523657692130655,LR,2,raw,Murmur2Vec,identity_group,1.0,2627.0
0.7962510187449062,0.6562996354852851,0.7641063572248572,0.7962510187449062,0.7753936441707794,0.6399145556680744,0.6562996354852851,0.6363615244204548,0.7486160964646024,0.747609178057508,0.9828938664178644,True,342.9566549489973,0.027901306049898267,LR,3,raw,Murmur2Vec,identity_group,1.0,2627.0
