corpus,n_raw,n_unique,dup_fraction,n_dedup,n_conflict,n_classes,len_min,len_median,len_max,len_sd,U,k
pfam8,10680,9714,0.09044943820224716,9714,0,8,60,491,1998,243.72719020762472,8193,3
pfam8,0.4,7281,10240,1.4064002197500343,8193,3
pfam8,0.2,17236,20480,1.1882107217451845,8193,3
pfam8,0.1,37119,40960,1.103478003178965,8193,3
pfam8,0.06,66577,68267,1.025384141670547,8193,3
pfam8,0.02,202476,204800,1.0114779035540014,8193,3
pfam8,0.01,409721,409600,0.9997046770851384,8193,3
