accuracy,balanced_accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,kappa,roc_auc_ovr_macro,roc_auc_available,train_time,test_time,classifier,corpus,embedding,protocol,jaccard,n_clusters,split,m,k
0.9962664570642562,0.9956167776126525,0.9964713197672769,0.9962664570642562,0.9963227713444228,0.9760487516126778,0.9956167776126525,0.9848760451003619,0.9956607222655433,0.9956590602162348,0.9976080552508545,True,0.33441519597545266,0.008801553980447352,DT,flu_prottype,Murmur2Vec,jaccard_group,0.9,1853,3,65999,3
0.9965792474344356,0.9889572883241348,0.9966012252245738,0.9965792474344356,0.996573115788659,0.9927948442455085,0.9889572883241348,0.9907820073779015,0.9960444312128766,0.9960416125666991,0.9942884204127992,True,0.35938089701812714,0.007167931995354593,DT,flu_prottype,Murmur2Vec,jaccard_group,0.9,1853,4,65999,3
0.9952172180151455,0.9924616087214495,0.9953371250205845,0.9952172180151455,0.995250259841523,0.9805981348612628,0.9924616087214495,0.9863918125223948,0.994138539051196,0.9941352195377365,0.9959727921845678,True,0.42400785902282223,0.003282762016169727,DT,flu_prottype,Murmur2Vec,jaccard_group,0.9,1853,5,65999,3
0.9964432284541723,0.9974251804595939,0.9965052709377765,0.9964432284541723,0.9964557358675589,0.9867345666042817,0.9974251804595939,0.9919642249355348,0.9958653871756203,0.9958630133718308,0.9985177544116963,True,0.37742751702899113,0.0053843120113015175,DT,flu_prottype,Murmur2Vec,jaccard_group,0.9,1853,6,65999,3
0.9970351545955104,0.9971710785009502,0.9970433348307213,0.9970351545955104,0.997034644118906,0.9968465633021214,0.9971710785009502,0.9970046614133924,0.996601145356815,0.9965995922290568,0.9984182286051198,True,0.2403562450199388,0.013577586971223354,DT,flu_prottype,Murmur2Vec,jaccard_group,0.9,1853,7,65999,3
0.9967312631333177,0.9941418925552565,0.9968492732317721,0.9967312631333177,0.9967681745365092,0.9844956862875938,0.9941418925552565,0.9891634854364006,0.9962430042522847,0.9962408961063728,0.9968982915246393,True,0.3693708259961568,0.006926072994247079,DT,flu_prottype,Murmur2Vec,jaccard_group,0.9,1853,8,65999,3
0.9971917283635435,0.9903560410622049,0.9972683928392452,0.9971917283635435,0.9972095462402125,0.9878050909969447,0.9903560410622049,0.9888938621265464,0.9967058457249198,0.9967047004919432,0.9950226310860442,True,0.3731002559652552,0.005717300984542817,DT,flu_prottype,Murmur2Vec,jaccard_group,0.9,1853,9,65999,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,3.0123675990034826,0.03317736997269094,LR,flu_prottype,Spike2Vec,jaccard_group,0.9,1853,0,65999,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,3.167354879027698,0.022132922953460366,LR,flu_prottype,Spike2Vec,jaccard_group,0.9,1853,1,65999,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2.9943057599593885,0.017238539992831647,LR,flu_prottype,Spike2Vec,jaccard_group,0.9,1853,2,65999,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,3.016289806982968,0.023156393028330058,LR,flu_prottype,Spike2Vec,jaccard_group,0.9,1853,3,65999,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,3.1120527909952216,0.015361318015493453,LR,flu_prottype,Spike2Vec,jaccard_group,0.9,1853,4,65999,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2.675804336031433,0.00845150399254635,LR,flu_prottype,Spike2Vec,jaccard_group,0.9,1853,5,65999,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,3.333253357966896,0.013668054016306996,LR,flu_prottype,Spike2Vec,jaccard_group,0.9,1853,6,65999,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2.78574647300411,0.03370472800452262,LR,flu_prottype,Spike2Vec,jaccard_group,0.9,1853,7,65999,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,3.34090211201692,0.01745356002356857,LR,flu_prottype,Spike2Vec,jaccard_group,0.9,1853,8,65999,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2.312250495015178,0.015372466994449496,LR,flu_prottype,Spike2Vec,jaccard_group,0.9,1853,9,65999,3
0.9998491021578392,0.9998776009791921,0.9998493810817618,0.9998491021578392,0.9998491257506797,0.999815157116451,0.9998776009791921,0.9998462560748393,0.9998255190467552,0.9998254926921675,0.9999999789330429,True,0.15847616497194394,0.11182877700775862,RF,flu_prottype,Spike2Vec,jaccard_group,0.9,1853,0,65999,3
0.9997794441993825,0.9998659517426273,0.9997812228751938,0.9997794441993825,0.9997798167062399,0.9991935483870968,0.9998659517426273,0.9995280726192511,0.9997365050332426,0.9997364462668056,1.0,True,0.18216822197427973,0.08006820798618719,RF,flu_prottype,Spike2Vec,jaccard_group,0.9,1853,1,65999,3
0.9997821350762527,0.9976744186046511,0.9997827024328251,0.9997821350762527,0.999780995541948,0.9997395833333333,0.9976744186046511,0.998693151315285,0.9997491987595327,0.9997491439468872,1.0,True,0.18274451105389744,0.07019628799753264,RF,flu_prottype,Spike2Vec,jaccard_group,0.9,1853,2,65999,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,0.17825175402686,0.08032472303602844,RF,flu_prottype,Spike2Vec,jaccard_group,0.9,1853,3,65999,3
0.9995438996579248,0.997091332169866,0.9995457059959131,0.9995438996579248,0.9995426714786863,0.9996039603960396,0.997091332169866,0.9983276487126206,0.9994723601294485,0.9994721795913454,1.0,True,0.20483019697712734,0.06938395003089681,RF,flu_prottype,Spike2Vec,jaccard_group,0.9,1853,4,65999,3
