corpus,n_raw,n_unique,dup_fraction,n_dedup,n_conflict,n_classes,len_min,len_median,len_max,len_sd,U,k
flu_prottype,14813,14813,0.0,14813,0,10,62,476,761,245.98903407279886,8275,3
flu_prottype,0.4,7338,10343,1.4095121286454075,8275,3
flu_prottype,0.2,17415,20685,1.1877691645133506,8275,3
flu_prottype,0.1,38158,41370,1.0841763195136014,8275,3
flu_prottype,0.06,65999,68950,1.0447127986787679,8275,3
flu_prottype,0.02,210427,206850,0.9830012308306444,8275,3
flu_prottype,0.01,404317,413700,1.0232070380419325,8275,3
