accuracy,balanced_accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,kappa,roc_auc_ovr_macro,roc_auc_available,train_time,test_time,classifier,corpus,embedding,protocol,jaccard,n_clusters,split,m,k
0.9368782161234992,0.8624969314363103,0.9406356308546856,0.9368782161234992,0.931997186717865,0.9554549872056943,0.8624969314363103,0.8921262857467457,0.9257740832820588,0.9248510499500371,0.9973175249179138,True,1.313180122000631,0.06903619697550312,RF,pfam8,Spike2Vec,stratified,,,3,66577,3
0.9320754716981132,0.8518210833619144,0.9370839054249266,0.9320754716981132,0.9262240577046499,0.9544611242582588,0.8518210833619144,0.8822193457186532,0.9201864514507128,0.9190803278847113,0.9977126384005418,True,1.3138603849802166,0.06916476500919089,RF,pfam8,Spike2Vec,stratified,,,4,66577,3
0.9317324185248713,0.8508103368025799,0.9367327914056928,0.9317324185248713,0.9259946349140864,0.9544558378124425,0.8508103368025799,0.8827855965184486,0.9198091718048464,0.9186424765416114,0.9968192132757534,True,1.3205547480029054,0.0690595000050962,RF,pfam8,Spike2Vec,stratified,,,5,66577,3
0.934819897084048,0.8529864740324787,0.9394139067953521,0.934819897084048,0.928387082232281,0.9550472601209554,0.8529864740324787,0.8815716175744649,0.9234456380282343,0.9223671045656301,0.9976770851631569,True,1.3210526410257444,0.07038733398076147,RF,pfam8,Spike2Vec,stratified,,,6,66577,3
0.9379073756432247,0.8678887609566321,0.9416205374881118,0.9379073756432247,0.9334089983600822,0.9561533219366358,0.8678887609566321,0.8957096928605621,0.9269417838724898,0.9261265968753671,0.9970554610858362,True,1.3165138590265997,0.0693532059667632,RF,pfam8,Spike2Vec,stratified,,,7,66577,3
0.9427101200686107,0.8749195402985576,0.9466427346740615,0.9427101200686107,0.9386403383896446,0.9612417250324599,0.8749195402985576,0.902889873378334,0.9326959156779433,0.9318460677769054,0.9975541954446215,True,1.3206676370464265,0.06956805399386212,RF,pfam8,Spike2Vec,stratified,,,8,66577,3
0.9365351629502573,0.8645577362908724,0.940974614259553,0.9365351629502573,0.9322521044098595,0.9549760873728121,0.8645577362908724,0.8940434282378793,0.925427531934899,0.9244792530983778,0.9972779841992893,True,1.3223091429681517,0.07208855095086619,RF,pfam8,Spike2Vec,stratified,,,9,66577,3
0.8130360205831904,0.7695637633469323,0.8148937450730743,0.8130360205831904,0.8128965231881711,0.7745195474838322,0.7695637633469323,0.7698872324823159,0.7794913781650904,0.7793005159645325,0.8712050509717726,True,5.492778026033193,0.0052141069900244474,DT,pfam8,Spike2Vec,stratified,,,0,66577,3
0.8202401372212693,0.7723588382419195,0.8231020395728974,0.8202401372212693,0.8209577050102159,0.7753055444302108,0.7723588382419195,0.7727823547311137,0.7879272718296197,0.7877268880294286,0.8731517142040754,True,5.408425420988351,0.0051887090085074306,DT,pfam8,Spike2Vec,stratified,,,1,66577,3
0.8113207547169812,0.7591742301608961,0.8096400417574158,0.8113207547169812,0.8098631337013875,0.766740245071613,0.7591742301608961,0.7615697362508035,0.7770211728771357,0.7769247294712313,0.865840804077165,True,5.326740271993913,0.005181826010812074,DT,pfam8,Spike2Vec,stratified,,,2,66577,3
0.8271012006861064,0.7837476279533953,0.827568184599466,0.8271012006861064,0.8267058128199045,0.785906439267408,0.7837476279533953,0.7838553439748548,0.7959223250382339,0.7957387882331105,0.8793179948776723,True,5.20935829798691,0.005118708999361843,DT,pfam8,Spike2Vec,stratified,,,3,66577,3
0.8099485420240137,0.7730750018464176,0.8123489497910333,0.8099485420240137,0.8101837336813164,0.7680779644128954,0.7730750018464176,0.7694750106814722,0.7760487701920071,0.7757123024283309,0.8727319538885885,True,5.402322605019435,0.005221028986852616,DT,pfam8,Spike2Vec,stratified,,,4,66577,3
0.8164665523156089,0.7712608560326994,0.81903204081072,0.8164665523156089,0.8171082172528638,0.7698186068405074,0.7712608560326994,0.7689846024672562,0.7834385499646997,0.7833077831900945,0.872335404044201,True,5.432524232019205,0.005178440012969077,DT,pfam8,Spike2Vec,stratified,,,5,66577,3
0.8178387650085763,0.7646219607074312,0.8186207607228987,0.8178387650085763,0.8175626783185608,0.7761895940817396,0.7646219607074312,0.7688197940091429,0.7846970779506125,0.7846012953437815,0.8690511254343818,True,5.392525092989672,0.0051619490259326994,DT,pfam8,Spike2Vec,stratified,,,6,66577,3
0.8034305317324185,0.7605857878629967,0.8069165980942175,0.8034305317324185,0.8043178252105181,0.7551614840659878,0.7605857878629967,0.7565440459167307,0.7684022580463176,0.7681331574603099,0.8660813039176353,True,5.36936400202103,0.005138105014339089,DT,pfam8,Spike2Vec,stratified,,,7,66577,3
0.8250428816466552,0.7794237588698466,0.8254125124747633,0.8250428816466552,0.8249508335715418,0.7820153789885528,0.7794237588698466,0.7802442303440141,0.7933972935090903,0.7933313296442099,0.8769951073326077,True,5.41628743003821,0.0051592939998954535,DT,pfam8,Spike2Vec,stratified,,,8,66577,3
0.8003430531732418,0.7536769750349124,0.8028023588194622,0.8003430531732418,0.8005895485070634,0.7581048699591266,0.7536769750349124,0.7537200627481839,0.7643709076097022,0.7641979445763081,0.8623391652795012,True,5.162785510008689,0.005114631960168481,DT,pfam8,Spike2Vec,stratified,,,9,66577,3
0.9932065217391305,0.9905461527265813,0.993226917024704,0.9932065217391305,0.9932037063027274,0.991369955198252,0.9905461527265813,0.9909467607557018,0.9919541841662137,0.9919492925755331,0.9999342957575301,True,3.793121339986101,0.01733146299375221,LR,pfam8,Murmur2Vec,jaccard_group,0.9,8500,0,66577,3
0.9914704878880928,0.9842568745219572,0.9915380085017657,0.9914704878880928,0.9914318545304568,0.993266961280815,0.9842568745219572,0.9886313220385674,0.9899632492972867,0.9899467876024787,0.9997900352051422,True,2.8816317409509793,0.01612002501497045,LR,pfam8,Murmur2Vec,jaccard_group,0.9,8500,1,66577,3
0.9944636678200692,0.9910976986784942,0.9945076445494933,0.9944636678200692,0.9944422813578788,0.9960959503901538,0.9910976986784942,0.9935289669126186,0.9934912957756489,0.9934806154050915,0.9999155490558677,True,3.195636319986079,0.01675359101500362,LR,pfam8,Murmur2Vec,jaccard_group,0.9,8500,2,66577,3
0.993238674780257,0.9880137026608939,0.993257018941061,0.993238674780257,0.9932177118903449,0.9932363885595022,0.9880137026608939,0.9905575826953155,0.991983375925334,0.9919777546771344,0.9999567390462456,True,3.305140777025372,0.016585770004894584,LR,pfam8,Murmur2Vec,jaccard_group,0.9,8500,3,66577,3
0.991304347826087,0.9854136959844273,0.9913382619008031,0.991304347826087,0.991269290349962,0.9924582226570783,0.9854136959844273,0.9888590480212629,0.9897150130912981,0.989700882091686,0.9998665683721242,True,3.3353486270061694,0.0166794239776209,LR,pfam8,Murmur2Vec,jaccard_group,0.9,8500,4,66577,3
0.9913374913374914,0.9866704765719571,0.9913631902694358,0.9913374913374914,0.9913270745459681,0.9900129274490395,0.9866704765719571,0.9883076624046319,0.9897548233164577,0.9897484381820166,0.9999268270786427,True,2.894184705975931,0.01633945299545303,LR,pfam8,Murmur2Vec,jaccard_group,0.9,8500,5,66577,3
0.9944827586206897,0.989495399485849,0.9945057953137417,0.9944827586206897,0.9944686760782924,0.9946062529968496,0.989495399485849,0.9920063407383211,0.993458520954199,0.9934517909986682,0.999780602139529,True,3.484619913971983,0.016013709013350308,LR,pfam8,Murmur2Vec,jaccard_group,0.9,8500,6,66577,3
0.9915196743554953,0.9855689995295555,0.9915275797030432,0.9915196743554953,0.9914970153420373,0.9907278881545672,0.9855689995295555,0.9881064111125695,0.9899814307148246,0.9899738708463155,0.9999160264144155,True,3.143810120993294,0.01668094703927636,LR,pfam8,Murmur2Vec,jaccard_group,0.9,8500,7,66577,3
0.9904632152588556,0.9829553249665213,0.9905314242111516,0.9904632152588556,0.9904188595796235,0.9921797152856386,0.9829553249665213,0.9874137349233757,0.988778163667741,0.9887617824047145,0.9998195419603761,True,3.133922259963583,0.016655338986311108,LR,pfam8,Murmur2Vec,jaccard_group,0.9,8500,8,66577,3
0.9927710843373494,0.9859565765289741,0.9928216158141612,0.9927710843373494,0.9927385720119629,0.9941356265870684,0.9859565765289741,0.9899291853693803,0.9914588309836054,0.9914475371135953,0.9999248060356825,True,3.557863410038408,0.01617604901548475,LR,pfam8,Murmur2Vec,jaccard_group,0.9,8500,9,66577,3
0.923233695652174,0.8267152214524602,0.929302213261945,0.923233695652174,0.9158162244409521,0.950734036700976,0.8267152214524602,0.8605293382509631,0.9094603158059166,0.9081062521459562,0.9944452436516329,True,1.013101019023452,0.09022261499194428,RF,pfam8,Murmur2Vec,jaccard_group,0.9,8500,0,66577,3
0.90992835209826,0.8208213972290064,0.918106951795068,0.90992835209826,0.8996454435263799,0.940130261534839,0.8208213972290064,0.8484748264516111,0.8947303419214665,0.8927838639842772,0.9926474394594266,True,0.9911312680342235,0.08947033900767565,RF,pfam8,Murmur2Vec,jaccard_group,0.9,8500,1,66577,3
0.9155709342560554,0.8236463313595843,0.923480793908721,0.9155709342560554,0.907369954607547,0.9445704687099193,0.8236463313595843,0.8550975618797669,0.9014092404399177,0.8996138215635536,0.9948766149289836,True,1.0120824389741756,0.07944169797701761,RF,pfam8,Murmur2Vec,jaccard_group,0.9,8500,2,66577,3
0.9259634888438134,0.829353377501602,0.9309398884737582,0.9259634888438134,0.9182884577568292,0.9498279856777214,0.829353377501602,0.8614559312867294,0.9125491306049707,0.9113436284622478,0.9936951433355948,True,1.002321865002159,0.09279347595293075,RF,pfam8,Murmur2Vec,jaccard_group,0.9,8500,3,66577,3
0.9085217391304348,0.8109673066828753,0.9168026088656825,0.9085217391304348,0.8991195186812585,0.9395055208622402,0.8109673066828753,0.843122990863946,0.8923993531351005,0.8904493254692043,0.9940458926322613,True,1.0028527799877338,0.08981227304320782,RF,pfam8,Murmur2Vec,jaccard_group,0.9,8500,4,66577,3
0.911988911988912,0.8255996677307642,0.9197381111877007,0.911988911988912,0.9038549594848214,0.938714460864474,0.8255996677307642,0.8552670759129737,0.8965379256630759,0.8947607494077956,0.993597775022253,True,1.0133939730003476,0.08057865803129971,RF,pfam8,Murmur2Vec,jaccard_group,0.9,8500,5,66577,3
0.9189655172413793,0.8240364828522633,0.9253956453298503,0.9189655172413793,0.9106993505794877,0.9470680966594358,0.8240364828522633,0.8556566279823723,0.9043507823959254,0.9028216652787442,0.995041616036302,True,0.9976612660102546,0.09060640697134659,RF,pfam8,Murmur2Vec,jaccard_group,0.9,8500,6,66577,3
0.9097693351424695,0.80248695375168,0.9182199000186556,0.9097693351424695,0.8981224824960298,0.9411791528565959,0.80248695375168,0.8308818758087717,0.8941087005718993,0.8921162545010146,0.9931352839906875,True,1.0034465719945729,0.0824712099856697,RF,pfam8,Murmur2Vec,jaccard_group,0.9,8500,7,66577,3
0.9046321525885559,0.8088935607754009,0.9143735347638462,0.9046321525885559,0.8923112857163602,0.937873371805154,0.8088935607754009,0.8349300611296302,0.8886394251710497,0.8864010090809548,0.9936017915958885,True,1.0013660810072906,0.08988764398964122,RF,pfam8,Murmur2Vec,jaccard_group,0.9,8500,8,66577,3
