accuracy,balanced_accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,kappa,roc_auc_ovr_macro,roc_auc_available,roc_auc_ovr_weighted,roc_auc_ovo_macro,roc_auc_hardlabel_ovr_weighted,roc_auc_hardlabel_ovr_macro,train_time,test_time,classifier,corpus,embedding,split,m,k,dim
0.5931558935361216,0.26385356628255374,0.5947957222475382,0.5931558935361216,0.5716048150507101,0.4130444886061925,0.26385356628255374,0.2928262277104505,0.4890489679221902,0.484133062298608,0.6389954652155191,True,0.7812351460990438,0.6326114945356259,0.7559637507416298,0.6208342263568055,0.1560045910300687,3.0291095779975876,NB,dedup,Murmur2Vec,0,28129,3,28129
0.5538656527249683,0.21913366998655215,0.5797549290640451,0.5538656527249683,0.5363287887078281,0.39993834990682847,0.21913366998655215,0.24923824793764612,0.43919108470510393,0.4328597771283993,0.6024477987828941,True,0.7440724891687529,0.5960069814844433,0.7337256057594298,0.5974634534368864,0.15739345701877028,3.0316415159613825,NB,dedup,Murmur2Vec,1,28129,3,28129
0.550063371356147,0.28877854042036,0.6088348360700226,0.550063371356147,0.5545905794353463,0.5218290301294753,0.28877854042036,0.33893189366664317,0.4434796753133182,0.44004518102396994,0.6429456619497184,True,0.7496836219150073,0.6378586312041277,0.7347382028324569,0.6323319157934734,0.15655911003705114,3.0350013179704547,NB,dedup,Murmur2Vec,2,28129,3,28129
0.596958174904943,0.32375541539477976,0.5999825852137254,0.596958174904943,0.5685296999758161,0.5604166466638212,0.32375541539477976,0.37113395610492844,0.48897589251327694,0.48126339989952016,0.6660658442756384,True,0.7715409484130303,0.6608166788004962,0.7496699982871778,0.650499071255898,0.15784261998487636,3.0362839580047876,NB,dedup,Murmur2Vec,3,28129,3,28129
0.5386565272496832,0.29521410042935087,0.5936897997644175,0.5386565272496832,0.5409205745544338,0.5845720589407594,0.29521410042935087,0.35833205964751963,0.42484067818844834,0.42234308310571356,0.6462051510087163,True,0.7401202288616875,0.6423457849052652,0.7213373537505079,0.634940566294244,0.15638667903840542,3.0366673600510694,NB,dedup,Murmur2Vec,4,28129,3,28129
0.6869455006337135,0.46912754797862805,0.6834641951271831,0.6869455006337135,0.67616146707782,0.5394484264185985,0.46912754797862805,0.482290566392094,0.6157936268330807,0.6139715276691078,0.8418666915448031,True,0.9087029368691548,0.8324740123364737,0.8262153765254762,0.7266644729222903,0.002462517993990332,0.6689833090058528,KNN,dedup,Murmur2Vec,0,28129,3,28129
0.7122940430925222,0.49237245054102186,0.7086348129901091,0.7122940430925222,0.7002701059308496,0.5981395267703471,0.49237245054102186,0.5269436881176963,0.6458550268984264,0.6432744111935468,0.8460187460341928,True,0.9201077068851922,0.836178534431195,0.8372746424334214,0.7387896181083936,0.0024375920183956623,0.655337464006152,KNN,dedup,Murmur2Vec,1,28129,3,28129
0.7072243346007605,0.5459712651041011,0.7029964993954502,0.7072243346007605,0.69574654248703,0.592893868638096,0.5459712651041011,0.556324568533516,0.6407152505087748,0.6383936542956118,0.8722273581523777,True,0.9149580342560216,0.8659872875008147,0.8352996829852793,0.7654992545059268,0.002368193003349006,0.6605933139799163,KNN,dedup,Murmur2Vec,2,28129,3,28129
0.6907477820025348,0.4863552844991841,0.7047137362016744,0.6907477820025348,0.6881897057807005,0.5665713046831673,0.4863552844991841,0.5094396960027523,0.6231687892154543,0.62052278743749,0.8348042851818591,True,0.9096832733823393,0.8247729689535946,0.8293769621198666,0.7354220496186769,0.002479458984453231,0.6823555059963837,KNN,dedup,Murmur2Vec,3,28129,3,28129
0.7046894803548795,0.5118095707059247,0.6942757002282344,0.7046894803548795,0.6924596931639588,0.5545309376590152,0.5118095707059247,0.5210969751695514,0.6371961192718504,0.6357708790261705,0.8722444680596401,True,0.9144111670047549,0.8643055173109306,0.8339772823651986,0.7483582981877442,0.0022494439617730677,0.6439697350142524,KNN,dedup,Murmur2Vec,4,28129,3,28129
0.7845373891001267,0.6353171515389819,0.7684187178252808,0.7845373891001267,0.7665858692279565,0.65555875276986,0.6353171515389819,0.6203048058584024,0.7368020096172738,0.735097899031872,0.9453277604767888,True,0.9736619543827462,0.9327140493400724,0.8824549431626633,0.812315618640521,0.3588996200123802,0.06931180297397077,RF,dedup,Murmur2Vec,0,28129,3,28129
0.8048162230671736,0.6689609300160908,0.78382251948144,0.8048162230671736,0.7903758078308664,0.6639027721865948,0.6689609300160908,0.6595176770756049,0.760823433087943,0.7600914569133687,0.9694107122608329,True,0.97836835919739,0.9574703257224333,0.8931833001743044,0.8296251604705137,0.3602208509691991,0.05997102503897622,RF,dedup,Murmur2Vec,1,28129,3,28129
0.7858048162230672,0.6321739377814706,0.7642171706194604,0.7858048162230672,0.7639272058001174,0.6312413466389285,0.6321739377814706,0.6150548515662099,0.7390228012830067,0.7368941349181919,0.970147333980396,True,0.9793427084154018,0.9591470850297255,0.8836704351130173,0.8107992613958724,0.3674807790084742,0.048498380987439305,RF,dedup,Murmur2Vec,2,28129,3,28129
0.7946768060836502,0.6400977395378767,0.7794071569023293,0.7946768060836502,0.7816876986147971,0.659957945696075,0.6400977395378767,0.6407452509701765,0.7481572550440809,0.7472953736654804,0.9396803073107243,True,0.9756221922252639,0.9267286128824778,0.8870728379953587,0.8149158169505454,0.359693082049489,0.05960597802186385,RF,dedup,Murmur2Vec,3,28129,3,28129
0.7972116603295311,0.6555213855420262,0.7815324669712597,0.7972116603295311,0.7778707599287219,0.652476127284945,0.6555213855420262,0.6295792934643797,0.7518775168419743,0.7508304664231027,0.9726131896442297,True,0.9780709762437878,0.9586052780890026,0.8897668701133292,0.8227500959579825,0.3498955959803425,0.05904066900257021,RF,dedup,Murmur2Vec,4,28129,3,28129
0.7820025348542459,0.6369759818277158,0.7814360280402122,0.7820025348542459,0.7723844590064224,0.6515199106000876,0.6369759818277158,0.6314929405008686,0.7349956371616134,0.7327825210295832,0.9770983771274121,True,0.9788436001143475,0.9607226349790439,0.8820865196951541,0.8131282872636376,53.026662955002394,0.03993268497288227,MLP,dedup,Murmur2Vec,0,28129,3,28129
0.7858048162230672,0.6690598463165753,0.7720720413021113,0.7858048162230672,0.7755116509777058,0.6644971059659285,0.6690598463165753,0.6596787590166113,0.738381705071376,0.737381754727349,0.9757284828923392,True,0.9794983192281883,0.961522821273119,0.8840638179231984,0.8292600967002514,38.11484132905025,0.03668624098645523,MLP,dedup,Murmur2Vec,1,28129,3,28129
0.7972116603295311,0.6690138027714021,0.7852490212352427,0.7972116603295311,0.7883351943345259,0.6639444590624749,0.6690138027714021,0.6597654212046978,0.7521032605184134,0.751612433544914,0.9753048576576309,True,0.980017042075531,0.9580214943941038,0.8909419312407457,0.8295497164420986,46.316623451013584,0.039200906991027296,MLP,dedup,Murmur2Vec,2,28129,3,28129
0.7896070975918885,0.6428255946797754,0.7737437895647264,0.7896070975918885,0.7760963335554528,0.6482487640737371,0.6428255946797754,0.6382128693986486,0.7428594789668167,0.741473341794689,0.974173243772061,True,0.9778732411810648,0.953169531332884,0.8852818075515946,0.8161983340467784,46.856884476030245,0.03920416400069371,MLP,dedup,Murmur2Vec,3,28129,3,28129
0.7959442332065906,0.6751732674295461,0.7893340635745619,0.7959442332065906,0.7817933244566104,0.694354689572017,0.6751732674295461,0.6628365241247941,0.7513282144179408,0.7496955653027204,0.9754429866058021,True,0.9793490909783801,0.960984987645354,0.8897440999573752,0.8325750018946537,41.07762936502695,0.046842203999403864,MLP,dedup,Murmur2Vec,4,28129,3,28129
0.7934093789607097,0.6520212267133156,0.7828499673709788,0.7934093789607097,0.7835443685383655,0.67192168309619,0.6520212267133156,0.641405291348777,0.7470662376133864,0.7466461000200939,0.9763460731127336,True,0.9813808318319506,0.9628274211154414,0.8883505997074226,0.8209356406160861,195.84624229499605,0.019224697025492787,LR,dedup,Murmur2Vec,0,28129,3,28129
0.7946768060836502,0.6695215100245963,0.7823075004131101,0.7946768060836502,0.7866173977015799,0.6720042599186873,0.6695215100245963,0.6675150603955768,0.7486194584924888,0.7482748026657844,0.97630605312455,True,0.9821481139986539,0.9641769254988317,0.8890790223591669,0.8297188923922602,185.99507634801557,0.019869031035341322,LR,dedup,Murmur2Vec,1,28129,3,28129
0.7997465145754119,0.6630700198017059,0.7858924220882818,0.7997465145754119,0.7889321209703167,0.6460022345301927,0.6630700198017059,0.6480654059496531,0.7552772304736651,0.7546434159638643,0.9768235415568342,True,0.9816282695341826,0.9568319307607611,0.8920547531557455,0.8266284077715688,193.43169284198666,0.01945284998510033,LR,dedup,Murmur2Vec,2,28129,3,28129
0.7997465145754119,0.6694179138915176,0.7837441295724646,0.7997465145754119,0.7879800337418684,0.6713371281232029,0.6694179138915176,0.6635856987650838,0.7545328388763858,0.7540824499039307,0.9792615686496636,True,0.9817749695738283,0.96078021525706,0.8906317741108218,0.8297376739507961,190.78187217802042,0.018947972974274307,LR,dedup,Murmur2Vec,3,28129,3,28129
0.8060836501901141,0.6677074952826536,0.7951863820310328,0.8060836501901141,0.7942679277344795,0.6691331766458121,0.6677074952826536,0.6548976140153454,0.7629180722548251,0.7624256331636238,0.9756329960782323,True,0.9800083786934581,0.961307390760022,0.8955526507181724,0.8291061408557892,178.42386701400392,0.019992984016425908,LR,dedup,Murmur2Vec,4,28129,3,28129
0.7731305449936628,0.6269553648340832,0.767051019169349,0.7731305449936628,0.7645109523363318,0.639623286900236,0.6269553648340832,0.6111720632728598,0.7227539599473227,0.7221672492922918,0.8079534641284816,True,0.878467197651678,0.8045956672940435,0.878467197651678,0.8079534641284816,0.5014231980312616,0.003602648968808353,DT,dedup,Murmur2Vec,0,28129,3,28129
0.7667934093789607,0.624556818005713,0.7650076650944493,0.7667934093789607,0.7626491713848694,0.6540474621689064,0.624556818005713,0.6302328078443815,0.7151563330152351,0.7144947373389343,0.8065860796535277,True,0.874768754314767,0.8033392856220402,0.874768754314767,0.8065860796535277,0.485054676013533,0.003611917025409639,DT,dedup,Murmur2Vec,1,28129,3,28129
0.7667934093789607,0.6183972243084453,0.7556441454430246,0.7667934093789607,0.7579142596509534,0.5957117596601145,0.6183972243084453,0.5991665228717403,0.7151181260179778,0.7146053058376008,0.8035198815007984,True,0.8750679256246677,0.8001128317806142,0.8750679256246677,0.8035198815007984,0.4981131029780954,0.0036194210406392813,DT,dedup,Murmur2Vec,2,28129,3,28129
0.7845373891001267,0.6145942017696517,0.7738802996413289,0.7845373891001267,0.775334398476326,0.6365533212018544,0.6145942017696517,0.6176458648920585,0.7359822192392093,0.7354443087883455,0.8019932358303606,True,0.8833149688017672,0.7981207723555318,0.8833149688017672,0.8019932358303606,0.4872589890146628,0.0035642280126921833,DT,dedup,Murmur2Vec,3,28129,3,28129
0.7807351077313055,0.659150174500035,0.7812237619705511,0.7807351077313055,0.7763710803338162,0.6757284147363563,0.659150174500035,0.6467839534383416,0.7320680061612314,0.7318593458402907,0.8242386207539899,True,0.8825977370873943,0.821459615214304,0.8825977370873943,0.8242386207539899,0.5172594439936802,0.0036010670010000467,DT,dedup,Murmur2Vec,4,28129,3,28129
0.5982256020278834,0.2729469352078366,0.6041069669217766,0.5982256020278834,0.5762314128302916,0.45074450014917616,0.2729469352078366,0.3036628043372139,0.49496594901202046,0.4900897852005285,0.6429293838368321,True,0.7815039681683972,0.6367175874600473,0.7581817848191362,0.6254817305502427,0.018624541989993304,0.24852508399635553,NB,dedup,Spike2Vec,0,28129,3,3492
0.5538656527249683,0.2305924484133423,0.580587703571274,0.5538656527249683,0.5387235398211443,0.4029944590394569,0.2305924484133423,0.26345484365457855,0.43957985323926774,0.4331676752421092,0.6077934131300967,True,0.743577119237321,0.6017778189544364,0.7337523355963987,0.603194057642871,0.015903660038020462,0.24477263703010976,NB,dedup,Spike2Vec,1,28129,3,3492
0.550063371356147,0.28936698279733997,0.6100726390606841,0.550063371356147,0.5545579701531972,0.5223030342850952,0.28936698279733997,0.33889748956338644,0.44360523261501633,0.44015822158617335,0.6445413454151239,True,0.7493946101402553,0.6394365912336947,0.7345319572900247,0.6326167621845801,0.017286386981140822,0.24395800399361178,NB,dedup,Spike2Vec,2,28129,3,3492
0.605830164765526,0.3380074625298286,0.6041764079824828,0.605830164765526,0.5791549119361142,0.5613755693018315,0.3380074625298286,0.38795883219671357,0.5007130573779295,0.4933431066878653,0.6724952439876255,True,0.7745155635873353,0.6673585758860998,0.7552144432859839,0.6578771150506408,0.01729275897378102,0.24374036095105112,NB,dedup,Spike2Vec,3,28129,3,3492
0.5399239543726235,0.29872398662884864,0.5980032859927092,0.5399239543726235,0.5444369157862022,0.5836932800648976,0.29872398662884864,0.36040888564253293,0.42843935555345686,0.4260863815069673,0.6468030485584053,True,0.7410968737241901,0.6427459518532697,0.7235541404770567,0.6367962724270178,0.017109489010181278,0.24350917100673541,NB,dedup,Spike2Vec,4,28129,3,3492
0.6996197718631179,0.49131680386512183,0.7016441149184218,0.6996197718631179,0.6900703789980065,0.5959793658363426,0.49131680386512183,0.5143342422121857,0.6316060532541741,0.6296420267063843,0.8449186289888182,True,0.9109117636413029,0.8360527329653439,0.8331109210447113,0.7380725347073206,0.002236882981378585,0.7441367220017128,KNN,dedup,Spike2Vec,0,28129,3,3492
0.7135614702154626,0.48244434512882867,0.7109528342905393,0.7135614702154626,0.7003033938072939,0.6010984074172021,0.48244434512882867,0.5200254587127772,0.647728647412392,0.6446165528319825,0.8460643191446656,True,0.9202549375229662,0.8357828541075507,0.8378372558596452,0.7338511387398529,0.0020927359582856297,0.6633216839982197,KNN,dedup,Spike2Vec,1,28129,3,3492
