name,n,mean_diff,ci_low,ci_high,t,df,p,cohens_d,p_corrected,correction,note,metric,method_a,method_b,mean_a,sd_a,mean_b,sd_b,p_naive,t_naive,tost_margin,p_tost,equivalent,ci90_low,ci90_high,significant_holm,verdict
Murmur2Vec | DT vs Murmur2Vec | KNN,20,0.07820025348542457,0.05659207432360767,0.09980843264724149,7.574678568707998,19,3.736164023837597e-07,5.240076071618865,1.4197423290582869e-05,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | DT,Murmur2Vec | KNN,0.7770595690747781,0.008644167922194159,0.6988593155893537,0.012033709507470982,1.7545052605882286e-15,23.43433260681968,0.01,0.9999987301294788,False,0.06034885253891552,0.09605165443193363,True,different
Spike2Vec | LR vs Spike2Vec | NB,20,0.24036755386565273,0.19169647541060594,0.28903863232069954,10.336632926774982,19,3.0794087722853734e-09,7.150764533357626,1.724468912479809e-07,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Spike2Vec | LR,Spike2Vec | NB,0.7953738910012675,0.008862216712241558,0.5550063371356149,0.031213613788978727,5.497855805785966e-18,31.97919117536443,0.01,0.9999999969397144,False,0.20015838448152667,0.2805767232497788,True,different
Spike2Vec | LR vs Spike2Vec | RF,20,-0.005766793409378956,-0.020344672216279832,0.008811085397521918,-0.8279693830984163,19,0.4179669437932242,-0.5727797573260032,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Spike2Vec | LR,Spike2Vec | RF,0.7953738910012675,0.008862216712241558,0.8011406844106463,0.008446289380849945,0.019085383179776802,-2.561548947033553,0.01,0.2752634914549117,False,-0.017810175574196348,0.006276588755438436,False,inconclusive
Spike2Vec | MLP vs Spike2Vec | NB,20,0.22782002534854245,0.18130684509636852,0.2743332056007164,10.251562902068242,19,3.5219023126343094e-09,7.091914062432119,1.9370462719488703e-07,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Spike2Vec | MLP,Spike2Vec | NB,0.782826362484157,0.01130091865711256,0.5550063371356149,0.031213613788978727,6.4149055033205344e-18,31.716003868369814,0.01,0.9999999963693256,False,0.1893935839644371,0.2662464667326478,True,different
Spike2Vec | MLP vs Spike2Vec | RF,20,-0.018314321926489234,-0.03402741066769366,-0.0026012331852848097,-2.439515041482572,19,0.02468452924630866,-1.687628627310525,0.6044938337205414,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Spike2Vec | MLP,Spike2Vec | RF,0.782826362484157,0.01130091865711256,0.8011406844106463,0.008446289380849945,3.93725699676157e-07,-7.5473046628819835,0.01,0.8590466886673416,False,-0.031295547467370566,-0.0053330963856079005,False,inconclusive
Spike2Vec | NB vs Spike2Vec | RF,20,-0.24613434727503164,-0.2944410650297968,-0.1978276295202665,-10.6644610399327,19,1.8489840074840754e-09,-7.377552275672971,1.127880244565286e-07,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Spike2Vec | NB,Spike2Vec | RF,0.5550063371356149,0.031213613788978727,0.8011406844106463,0.008446289380849945,3.068302366433864e-18,-32.993416791926066,0.01,0.9999999981812732,False,-0.286042503376124,-0.20622619117393928,True,different
Murmur2Vec | DT vs Murmur2Vec | KNN,20,0.11498698747510563,0.07570583232639416,0.1542681426238171,6.126869991938931,19,6.866247494852138e-06,4.2384986435345215,0.00021971991983526842,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | DT,Murmur2Vec | KNN,0.6358776076647144,0.020960980242163533,0.5208906201896087,0.022627000628643926,8.427442108458306e-14,18.95514217896768,0.02,0.9999653219854138,False,0.08253521794142896,0.1474387570087823,True,different
Murmur2Vec | DT vs Murmur2Vec | LR,20,-0.02237636431024223,-0.05533889270769518,0.01058616408721072,-1.4208336261959347,19,0.1715695080653648,-0.9829164655432647,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | DT,Murmur2Vec | LR,0.6358776076647144,0.020960980242163533,0.6582539719749566,0.015543584800380535,0.00031071773170242767,-4.39573606631714,0.02,0.5591743688243453,False,-0.04960805774572677,0.004855329125242305,False,inconclusive
Murmur2Vec | DT vs Murmur2Vec | MLP,20,-0.01790082261644138,-0.05870891400599291,0.022907268773110147,-0.9181231234818361,19,0.3700630928426134,-0.6351470846607493,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | DT,Murmur2Vec | MLP,0.6358776076647144,0.020960980242163533,0.6537784302811558,0.02537802658765715,0.010458129572526453,-2.8404641140244986,0.02,0.4576948694547344,False,-0.05161405665626014,0.01581241142337738,False,inconclusive
Murmur2Vec | DT vs Murmur2Vec | NB,20,0.2935417949350779,0.2319696483288775,0.35511394154127834,9.978376126835016,19,5.449727609782797e-09,6.90292657326048,2.9973501853805385e-07,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | DT,Murmur2Vec | NB,0.6358776076647144,0.020960980242163533,0.3423358127296364,0.0434249815849655,1.0617513880529504e-17,30.870826123000235,0.02,0.9999999916199568,False,0.24267452527883637,0.3444090645913195,True,different
Murmur2Vec | DT vs Murmur2Vec | RF,20,-0.004415863203898756,-0.033298102789866564,0.024466376382069055,-0.3200066213434096,19,0.7524556184053304,-0.22137692366096257,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | DT,Murmur2Vec | RF,0.6358776076647144,0.020960980242163533,0.6402934708686132,0.022740514027826647,0.3346020035749796,-0.9900276999113878,0.02,0.1364050705760598,False,-0.02827666309921461,0.0194449366914171,False,inconclusive
Murmur2Vec | DT vs Spike2Vec | DT,20,0.0010409481699513278,-0.019238949299888553,0.021320845639791208,0.10743296717059743,19,0.9155718377365087,0.07432089896187971,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | DT,Spike2Vec | DT,0.6358776076647144,0.020960980242163533,0.6348366594947631,0.024146218516158075,0.7432464280061704,0.3323731644553132,0.02,0.032620893154803085,True,-0.01571310492157097,0.017795001261473625,False,equivalent (TOST)
Murmur2Vec | DT vs Spike2Vec | KNN,20,0.11323955540590565,0.07215752553909312,0.15432158527271816,5.7692649108004534,19,1.4702244886331525e-05,3.9911115350565076,0.00045576959147627726,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | DT,Spike2Vec | KNN,0.6358776076647144,0.020960980242163533,0.5226380522588088,0.02079374968520409,2.493402948082297e-13,17.848793396339772,0.02,0.999930401349003,False,0.07930000958129274,0.14717910123051856,True,different
Murmur2Vec | DT vs Spike2Vec | LR,20,-0.02137529220331243,-0.053530351565511974,0.010779767158887118,-1.3913518319960572,19,0.1801969191347207,-0.962521297229011,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | DT,Spike2Vec | LR,0.6358776076647144,0.020960980242163533,0.6572528998680267,0.014027757211813598,0.00038241427916720343,-4.304526100790698,0.02,0.5351971914252187,False,-0.047939902429598544,0.005189318022973684,False,inconclusive
Murmur2Vec | DT vs Spike2Vec | MLP,20,-0.015786429860039048,-0.04605570072150561,0.014482841001427514,-1.0915815442503105,19,0.28866633003851594,-0.7551436378933329,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | DT,Spike2Vec | MLP,0.6358776076647144,0.020960980242163533,0.6516640375247533,0.01854082402800666,0.0031640820678791853,-3.377105014211957,0.02,0.3869683838494711,False,-0.040793113045143124,0.009220253325065028,False,inconclusive
Murmur2Vec | DT vs Spike2Vec | NB,20,0.28786099524959086,0.2293722200089243,0.34634977049025745,10.301121623835698,19,3.256614102585872e-09,7.1261982198017115,1.8562700384739472e-07,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | DT,Spike2Vec | NB,0.6358776076647144,0.020960980242163533,0.34801661241512355,0.04036987226965141,5.862668578526525e-18,31.86932728122923,0.02,0.9999999948180334,False,0.2395410248405896,0.3361809656585921,True,different
Murmur2Vec | DT vs Spike2Vec | RF,20,-0.01476740895845513,-0.03671166929738029,0.007176851380470032,-1.4085023461239419,19,0.17513661839850636,-0.9743858269093535,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | DT,Spike2Vec | RF,0.6358776076647144,0.020960980242163533,0.6506450166231696,0.018552091017501465,0.00033889290278250054,-4.357585890563317,0.02,0.3117262060292743,False,-0.0328964603167923,0.003361642399882042,False,inconclusive
Murmur2Vec | KNN vs Murmur2Vec | LR,20,-0.13736335178534786,-0.17255287473744763,-0.1021738288332481,-8.170181785988714,19,1.2242484809539035e-07,-5.652038392018288,5.753967860483347e-06,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | KNN,Murmur2Vec | LR,0.5208906201896087,0.022627000628643926,0.6582539719749566,0.015543584800380535,4.346849763326302e-16,-25.276684111983,0.02,0.9999994038312239,False,-0.16643485654426599,-0.10829184702642973,True,different
Murmur2Vec | KNN vs Murmur2Vec | MLP,20,-0.13288781009154702,-0.17392785581621317,-0.09184776436688086,-6.777219131899677,19,1.79350902073304e-06,-4.688402746473571,6.994685180858856e-05,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | KNN,Murmur2Vec | MLP,0.5208906201896087,0.022627000628643926,0.6537784302811558,0.02537802658765715,1.3473600290305528e-14,-20.967174494023233,0.02,0.9999924559886125,False,-0.16679267109846946,-0.09898294908462456,True,different
Murmur2Vec | KNN vs Murmur2Vec | NB,20,0.17855480745997232,0.12272764956122029,0.23438196535872435,6.694224121559881,19,2.122017453095211e-06,4.630987746774183,7.85146457645228e-05,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | KNN,Murmur2Vec | NB,0.5208906201896087,0.022627000628643926,0.3423358127296364,0.0434249815849655,1.6869331788840637e-14,20.710406809511312,0.02,0.9999949469962937,False,0.1324337080424083,0.22467590687753633,True,different
Murmur2Vec | KNN vs Murmur2Vec | RF,20,-0.11940285067900436,-0.15843903747080612,-0.0803666638872026,-6.402086350518232,19,3.864050640649127e-06,-4.428890175271222,0.0001275136711414212,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | KNN,Murmur2Vec | RF,0.5208906201896087,0.022627000628643926,0.6402934708686132,0.022740514027826647,3.79981942757639e-14,-19.806598993574823,0.02,0.9999808656793044,False,-0.15165224182967824,-0.08715345952833047,True,different
Murmur2Vec | KNN vs Spike2Vec | DT,20,-0.1139460393051543,-0.15096877558240457,-0.07692330302790405,-6.441765929569769,19,3.5595887987365104e-06,-4.456340054607202,0.00012102601915704135,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | KNN,Spike2Vec | DT,0.5208906201896087,0.022627000628643926,0.6348366594947631,0.024146218516158075,3.3963189906251866e-14,-19.92935858591366,0.02,0.9999800640780255,False,-0.14453203660148958,-0.08336004200881902,True,different
Murmur2Vec | KNN vs Spike2Vec | KNN,20,-0.0017474320691999805,-0.01829561053436111,0.014800746395961151,-0.22101631076676637,19,0.8274375300651731,-0.15289655804945318,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | KNN,Spike2Vec | KNN,0.5208906201896087,0.022627000628643926,0.5226380522588088,0.02079374968520409,0.502372555237148,-0.68377419464864,0.02,0.01618839335313842,True,-0.015418559400372064,0.011923695261972102,False,equivalent (TOST)
Murmur2Vec | KNN vs Spike2Vec | LR,20,-0.13636227967841807,-0.17380967205581332,-0.09891488730102282,-7.621612971192105,19,3.415786362963325e-07,-5.272544754898537,1.4687881360742298e-05,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | KNN,Spike2Vec | LR,0.5208906201896087,0.022627000628643926,0.6572528998680267,0.014027757211813598,1.5660211168443889e-15,-23.579536972726192,0.02,0.9999984337593174,False,-0.16729910275471843,-0.10542545660211772,True,different
Murmur2Vec | KNN vs Spike2Vec | MLP,20,-0.1307734173351447,-0.16456169230125914,-0.09698514236903025,-8.100795569887138,19,1.3908486356136392e-07,-5.604037800653781,6.258818860261377e-06,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | KNN,Spike2Vec | MLP,0.5208906201896087,0.022627000628643926,0.6516640375247533,0.01854082402800666,5.088614060459093e-16,-25.062018941480545,0.02,0.9999992439198773,False,-0.15868729379803712,-0.10285954087225227,True,different
Murmur2Vec | KNN vs Spike2Vec | NB,20,0.1728740077744852,0.12042078279394712,0.22532723275502325,6.898135563413109,19,1.406057998513965e-06,4.772051351980953,5.764837793907257e-05,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | KNN,Spike2Vec | NB,0.5208906201896087,0.022627000628643926,0.34801661241512355,0.04036987226965141,9.754878620384437e-15,21.341262430298375,0.02,0.9999963673947934,False,0.129540252391725,0.21620776315724538,True,different
Murmur2Vec | KNN vs Spike2Vec | RF,20,-0.12975439643356074,-0.1636386824631242,-0.09587011040399726,-8.01489730855536,19,1.6302593154078864e-07,-5.544614365096029,7.1731409877947e-06,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | KNN,Spike2Vec | RF,0.5208906201896087,0.022627000628643926,0.6506450166231696,0.018552091017501465,6.195527477905486e-16,-24.796269258753114,0.02,0.9999991073732897,False,-0.15774759156444895,-0.10176120130267252,True,different
Murmur2Vec | LR vs Murmur2Vec | MLP,20,0.00447554169380085,-0.020197835980371035,0.029148919367972734,0.3796568327747887,19,0.7084104292451032,0.26264225825612947,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | LR,Murmur2Vec | MLP,0.6582539719749566,0.015543584800380535,0.6537784302811558,0.02537802658765715,0.2546777211487205,1.1745718864495218,0.02,0.10176313606734785,False,-0.015908145162359597,0.024859228549961296,False,inconclusive
Murmur2Vec | LR vs Murmur2Vec | NB,20,0.31591815924532024,0.26240491847370584,0.36943140001693464,12.356274764722826,19,1.5781993593161428e-10,8.547929676706538,9.784836027760086e-09,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | LR,Murmur2Vec | NB,0.6582539719749566,0.015543584800380535,0.3423358127296364,0.0434249815849655,1.945842140868286e-19,38.227503648007236,0.02,0.9999999997620683,False,0.27170868144493165,0.3601276370457088,True,different
Murmur2Vec | LR vs Murmur2Vec | RF,20,0.017960501106343472,-0.014227633189012802,0.05014863540169975,1.1678763515730206,19,0.2573035304522251,0.8079235137143471,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | LR,Murmur2Vec | RF,0.6582539719749566,0.015543584800380535,0.6402934708686132,0.022740514027826647,0.0018522124813691952,3.6131437945715277,0.02,0.447945032363625,False,-0.00863143367554902,0.044552435888235965,False,inconclusive
Murmur2Vec | LR vs Spike2Vec | DT,20,0.023417312480193558,-0.013472683568063217,0.06030730852845033,1.3286257403368855,19,0.1997091343694227,0.9191281038429238,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | LR,Spike2Vec | DT,0.6582539719749566,0.015543584800380535,0.6348366594947631,0.024146218516158075,0.0005953484248152749,4.110465840446527,0.02,0.5758391725169849,False,-0.007059022681644003,0.05389364764203112,False,inconclusive
Murmur2Vec | LR vs Spike2Vec | KNN,20,0.13561591971614786,0.1022189832344433,0.16901285619785245,8.499204179464003,19,6.74251376408806e-08,5.879652323809286,3.3712568820440304e-06,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | LR,Spike2Vec | KNN,0.6582539719749566,0.015543584800380535,0.5226380522588088,0.02079374968520409,2.0941922790160191e-16,26.294604560204338,0.02,0.9999996469359897,False,0.10802534398760627,0.16320649544468946,True,different
Murmur2Vec | LR vs Spike2Vec | LR,20,0.0010010721069298012,-0.005162227989951987,0.00716437220381159,0.3399587829677964,19,0.7376170030612069,0.23517960106260635,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | LR,Spike2Vec | LR,0.6582539719749566,0.015543584800380535,0.6572528998680267,0.014027757211813598,0.30610531240321287,1.0517551497945392,0.02,1.7428081025875135e-06,True,-0.004090682286587716,0.006092826500447319,False,equivalent (TOST)
Murmur2Vec | LR vs Spike2Vec | MLP,20,0.006589934450203183,-0.012300076234226708,0.025479945134633072,0.7301685293708043,19,0.47419467211865773,0.5051222443697314,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | LR,Spike2Vec | MLP,0.6582539719749566,0.015543584800380535,0.6516640375247533,0.01854082402800666,0.03583300147438103,2.2589753507159593,0.02,0.07686272115348486,False,-0.009015876297954441,0.02219574519836081,False,inconclusive
Murmur2Vec | LR vs Spike2Vec | NB,20,0.31023735955983306,0.2615874190165476,0.35888730010311853,13.347071936441553,19,4.2109973841451405e-11,9.233351837430188,2.7792582735357928e-09,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | LR,Spike2Vec | NB,0.6582539719749566,0.015543584800380535,0.34801661241512355,0.04036987226965141,4.5693431308472474e-20,41.29280473733297,0.02,0.999999999933994,False,0.27004565306951206,0.35042906605015406,True,different
Murmur2Vec | LR vs Spike2Vec | RF,20,0.0076089553517871,-0.01775762059057013,0.03297553129414433,0.6278232669792865,19,0.5375932226167196,0.4343209614325437,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | LR,Spike2Vec | RF,0.6582539719749566,0.015543584800380535,0.6506450166231696,0.018552091017501465,0.06706777635822327,1.9423423876324644,0.02,0.1597172024649849,False,-0.013347410957284818,0.028565321660859018,False,inconclusive
Murmur2Vec | MLP vs Murmur2Vec | NB,20,0.31144261755151936,0.25785413902311544,0.3650310960799233,12.164123856543052,19,2.0590150633918715e-10,8.41500187429757,1.2559991886690416e-08,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | MLP,Murmur2Vec | NB,0.6537784302811558,0.02537802658765715,0.3423358127296364,0.0434249815849655,2.611137203976723e-19,37.63303244343501,0.02,0.9999999996857311,False,0.2671709827617469,0.35571425234129184,True,different
