accuracy,balanced_accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,kappa,roc_auc_ovr_macro,roc_auc_available,roc_auc_ovr_weighted,roc_auc_ovo_macro,roc_auc_hardlabel_ovr_weighted,roc_auc_hardlabel_ovr_macro,train_time,test_time,classifier,corpus,embedding,split,m,k,dim
0.5335868187579215,0.3110181026078908,0.6025437317122242,0.5335868187579215,0.548040251996288,0.5397762441702106,0.3110181026078908,0.3578127962542736,0.4302992792758051,0.42806828858961254,0.6597016613997998,True,0.751318791925229,0.6553875111199837,0.72990027045513,0.6432317908700876,0.15845476603135467,2.9776119529851712,NB,dedup,Murmur2Vec,0,28328,3,28328
0.532319391634981,0.3090645210374363,0.5808222168871671,0.532319391634981,0.537018163874461,0.5173927472652446,0.3090645210374363,0.35981719037771975,0.42091139412055156,0.41780765762072636,0.65213751668913,True,0.7361916975855196,0.6474608806595439,0.7214600513255716,0.6418713537607896,0.1596317799994722,2.98017193301348,NB,dedup,Murmur2Vec,1,28328,3,28328
0.5728770595690748,0.2957135819107833,0.5636714062495557,0.5728770595690748,0.5464321427150003,0.460359235193398,0.2957135819107833,0.3300775146632632,0.45974919636885386,0.45447439203786566,0.6470822243653392,True,0.759101888722477,0.6421970388236335,0.7385164662552147,0.635971175785174,0.15888851997442544,2.9886673929868266,NB,dedup,Murmur2Vec,2,28328,3,28328
0.5069708491761724,0.2442495602182264,0.5868712782008885,0.5069708491761724,0.5244779083756366,0.4127971120540067,0.2442495602182264,0.27578736796745085,0.40207597697404546,0.3982118172994912,0.618499533025342,True,0.7346248828867677,0.6128161124064875,0.7186949470934476,0.609338186795179,0.1595714779687114,2.986424311005976,NB,dedup,Murmur2Vec,3,28328,3,28328
0.5602027883396705,0.3697434935150483,0.6688348450958437,0.5602027883396705,0.5902651358991553,0.5985536415917261,0.3697434935150483,0.41080699618195293,0.47998856984699134,0.4755235511827314,0.689300250252023,True,0.7851799092088552,0.6854202250142223,0.7610747306772137,0.6740115072428521,0.1598695709835738,2.9966494599939324,NB,dedup,Murmur2Vec,4,28328,3,28328
0.6894803548795945,0.4814402123337267,0.69711500824671,0.6894803548795945,0.6775567563884737,0.561239176760744,0.4814402123337267,0.5016995404353964,0.620053005967507,0.6161201534685318,0.8770212440386423,True,0.9246614745692381,0.8685282805223202,0.8241402953597445,0.7327264832286698,0.002475703018717468,0.8161275429883972,KNN,dedup,Murmur2Vec,0,28328,3,28328
0.70595690747782,0.5082049904739772,0.6974543894532567,0.70595690747782,0.6975052946267473,0.5755080661524804,0.5082049904739772,0.5332910009496135,0.6373163414033104,0.6360983270876615,0.867982625451639,True,0.9225399707209778,0.8594404855320962,0.8335714575764517,0.7465375614904637,0.0024569579982198775,0.6949126819963567,KNN,dedup,Murmur2Vec,1,28328,3,28328
0.6768060836501901,0.4867151325324015,0.6914860146473836,0.6768060836501901,0.6763669011240341,0.5811860031404401,0.4867151325324015,0.5197675042599359,0.6034365008769094,0.6019432458259388,0.8354108622042151,True,0.9107260177104574,0.8245161462353611,0.8198725184391861,0.735169953467982,0.0023908750154078007,0.7143357850145549,KNN,dedup,Murmur2Vec,2,28328,3,28328
0.6932826362484157,0.45996809332511,0.6916072611614641,0.6932826362484157,0.682288199558893,0.5663419979452133,0.45996809332511,0.49553961274272695,0.6212474827198642,0.6188831846960854,0.8413563096026411,True,0.9087841597550498,0.8302465276845455,0.8256976028852078,0.7220612104300645,0.0023511620238423347,0.7244915240444243,KNN,dedup,Murmur2Vec,3,28328,3,28328
0.7262357414448669,0.5407655673071863,0.7282727017164252,0.7262357414448669,0.7186262692868912,0.6178123680979042,0.5407655673071863,0.5629329697145237,0.6649072643538291,0.6635128731637973,0.8791947612869635,True,0.92790919931116,0.870826635843385,0.846666764401425,0.763413091126385,0.0023294819984585047,0.8911266259965487,KNN,dedup,Murmur2Vec,4,28328,3,28328
0.8060836501901141,0.6735598289861858,0.7966714119131239,0.8060836501901141,0.7938750401724393,0.6940482833725452,0.6735598289861858,0.6673539049802929,0.7629125538294733,0.7620463106602827,0.9776145969456415,True,0.9818378433507063,0.967194691864833,0.8952273783359971,0.8320175225992745,0.35619047400541604,0.06975669803796336,RF,dedup,Murmur2Vec,0,28328,3,28328
0.7946768060836502,0.6560469583711411,0.7751736766507819,0.7946768060836502,0.7801304933666796,0.6472154055253172,0.6560469583711411,0.6407759976458955,0.7486348076219185,0.7477825552461931,0.9510127217113781,True,0.9757340467519617,0.938221100810916,0.8880784724196983,0.8229361370228294,0.34939245303394273,0.06856541900197044,RF,dedup,Murmur2Vec,1,28328,3,28328
0.7820025348542459,0.635582878761533,0.7722406769113322,0.7820025348542459,0.7734282961303647,0.6323438215082601,0.635582878761533,0.6264075764699648,0.7334976041355841,0.7327909394493101,0.9623385520128369,True,0.9783752626645444,0.9480391890252765,0.8825863389278077,0.812454454786576,0.3444510159897618,0.05846877698786557,RF,dedup,Murmur2Vec,2,28328,3,28328
0.7959442332065906,0.6354856252082896,0.787886572099095,0.7959442332065906,0.7856735802656638,0.6425961333683238,0.6354856252082896,0.6295711968045191,0.750451478197073,0.7494946666377436,0.955258283400731,True,0.9780165878144287,0.9402602086328938,0.8900349014066685,0.8127443990317205,0.36938404000829905,0.06917544099269435,RF,dedup,Murmur2Vec,3,28328,3,28328
0.7946768060836502,0.6491530156148057,0.7806863544161983,0.7946768060836502,0.7803869079903273,0.6530597429169536,0.6491530156148057,0.6364864873762005,0.7488062181620969,0.7478830484102892,0.9654475296684292,True,0.9776417162427558,0.9526020397127909,0.8886367878714398,0.819514543619741,0.3490939689800143,0.04874649195699021,RF,dedup,Murmur2Vec,4,28328,3,28328
0.8086185044359949,0.6891400031174935,0.7995419619900236,0.8086185044359949,0.7981553624619675,0.6984580908892474,0.6891400031174935,0.6850543934843771,0.7668106954606656,0.7655468683891002,0.9799130429261876,True,0.9806222762156934,0.9657898445027915,0.8970641110574292,0.8398910975159026,54.82614182197722,0.06611478899139911,MLP,dedup,Murmur2Vec,0,28328,3,28328
0.7782002534854245,0.655007642201758,0.7715946058326812,0.7782002534854245,0.7664398849461278,0.6636527287201475,0.655007642201758,0.6469602655701698,0.7303477319041946,0.7283426689410528,0.9642818929889341,True,0.976190769763619,0.9427616252257185,0.8800652988095011,0.8220522437740382,58.0601336780237,0.03957727499073371,MLP,dedup,Murmur2Vec,1,28328,3,28328
0.7731305449936628,0.6459744624679477,0.7713453547360554,0.7731305449936628,0.7692225675329694,0.6882263083895825,0.6459744624679477,0.6524452314170502,0.7224903292498033,0.7221874704938155,0.9669795731901041,True,0.9757492599682077,0.9448166607173654,0.8784612294356012,0.8174627416628648,42.03055259701796,0.07324256299762055,MLP,dedup,Murmur2Vec,2,28328,3,28328
0.7896070975918885,0.6319571757938611,0.7753334119548354,0.7896070975918885,0.774238136536219,0.6132998049017031,0.6319571757938611,0.6085057832589706,0.743100826445861,0.7419577278315417,0.9767969775450858,True,0.9811509894979742,0.9600135486406937,0.8869830279667643,0.8108414528045107,44.798669131007046,0.040103272011037916,MLP,dedup,Murmur2Vec,3,28328,3,28328
0.7972116603295311,0.6500375092764956,0.7905126037299997,0.7972116603295311,0.7832191798036304,0.6600644177281537,0.6500375092764956,0.6459029690406558,0.7542131626067274,0.75118847709373,0.9781799842887082,True,0.9804095845150056,0.9629584969477886,0.8903000880854919,0.8200323950057701,40.39442083600443,0.04020451899850741,MLP,dedup,Murmur2Vec,4,28328,3,28328
0.8010139416983524,0.6759022572934508,0.7965042413142723,0.8010139416983524,0.7942430693384208,0.706223287125846,0.6759022572934508,0.6787606080799637,0.756751777882882,0.7564067772612502,0.9818769318986411,True,0.9832747938407707,0.9689494695956684,0.8934602180634488,0.833108411285973,190.38644596602535,0.019533549959305674,LR,dedup,Murmur2Vec,0,28328,3,28328
0.8048162230671736,0.6777723955628632,0.7910639914814157,0.8048162230671736,0.7928065359500157,0.6896017616002795,0.6777723955628632,0.6699436595942984,0.7610110674924543,0.7606052546029495,0.9509438628311695,True,0.9792205336277656,0.9350641714811981,0.8940955309500579,0.8340723582791615,176.5892805850017,0.02104783902177587,LR,dedup,Murmur2Vec,1,28328,3,28328
0.7959442332065906,0.6607179078832485,0.788242252229408,0.7959442332065906,0.7902281143809965,0.6704610161115073,0.6607179078832485,0.6596234009172861,0.7504197371031295,0.7502315238100856,0.9698419111896714,True,0.980242029617833,0.9496822936429701,0.8905411170780897,0.8253835501724464,193.37042278196895,0.02050464099738747,LR,dedup,Murmur2Vec,2,28328,3,28328
0.7921419518377694,0.6308008732075897,0.7780353190476829,0.7921419518377694,0.7827539884116999,0.6239508364828478,0.6308008732075897,0.6223866060036304,0.7455807025666604,0.7451294384598566,0.9770359184770977,True,0.9837326185041774,0.9543589129102262,0.8884313470543067,0.8103291341971723,201.4245730509865,0.019546222989447415,LR,dedup,Murmur2Vec,3,28328,3,28328
0.7959442332065906,0.6613568657176985,0.7843206763338656,0.7959442332065906,0.7871566199063602,0.6641455272380578,0.6613568657176985,0.6584170629829292,0.7505195152127546,0.7499035281146638,0.9795089448470035,True,0.9807737887821371,0.963922809042962,0.8899460664513723,0.8256759813339116,167.4956490600016,0.021624753018841147,LR,dedup,Murmur2Vec,4,28328,3,28328
0.7782002534854245,0.6464034893823539,0.7747768561381556,0.7782002534854245,0.772500452584664,0.6656897549209551,0.6464034893823539,0.6465171964417467,0.7288671624241737,0.7283790084137098,0.8177928183499531,True,0.881003620493074,0.8147827801526617,0.881003620493074,0.8177928183499531,0.48047113395296037,0.003724524984136224,DT,dedup,Murmur2Vec,0,28328,3,28328
0.779467680608365,0.6694027852944404,0.7706169216508754,0.779467680608365,0.7713357947027,0.6620716827865716,0.6694027852944404,0.6561053848976113,0.7303104562724119,0.7298290842180875,0.8292816418926608,True,0.8807654833996913,0.8268300303923259,0.8807654833996913,0.8292816418926608,0.515454261971172,0.0037020339514128864,DT,dedup,Murmur2Vec,1,28328,3,28328
0.7579214195183777,0.6291434110654545,0.7597117683053981,0.7579214195183777,0.7560141683167266,0.6326616469080055,0.6291434110654545,0.6237933958953003,0.7047551599846045,0.7041393283309578,0.8086743202504807,True,0.8702575237905802,0.8057417867485714,0.8702575237905802,0.8086743202504807,0.48976018297253177,0.0036632019910030067,DT,dedup,Murmur2Vec,2,28328,3,28328
