accuracy,balanced_accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,kappa,roc_auc_ovr_macro,roc_auc_available,roc_auc_ovr_weighted,roc_auc_ovo_macro,roc_auc_hardlabel_ovr_weighted,roc_auc_hardlabel_ovr_macro,train_time,test_time,classifier,embedding,split,m,k
0.5333333333333333,0.36840047981879337,0.7952498293979572,0.5333333333333333,0.6252059523036334,0.6359340177253875,0.36840047981879337,0.43118391466214556,0.4689962364662279,0.4290587459156062,0.7803026268553352,True,0.8601383385630093,0.7720506324704999,0.7539823642809119,0.6730176201039836,0.0037407209165394306,1.7452325779013336,KNN,Spike2Vec,2,24651,3
0.6947619047619048,0.4071362037760417,0.6817906784647424,0.6947619047619048,0.659577886754713,0.6213414847158231,0.4071362037760417,0.46616595654813225,0.5599825935155437,0.538677604153101,0.7811587246925481,True,0.8002598405671436,0.7744008767173254,0.7606107977352219,0.6926867745123492,0.003730370895937085,1.6980161280371249,KNN,Spike2Vec,3,24651,3
0.5466666666666666,0.39354381077214423,0.7601187245863218,0.5466666666666666,0.6035019002503679,0.6569549780241399,0.39354381077214423,0.4505188331069425,0.4700628796375635,0.4318194736542944,0.7759823761241781,True,0.864005340900702,0.7698130303342052,0.7505238716372475,0.6854320813695834,0.0036310041323304176,1.7392866630107164,KNN,Spike2Vec,4,24651,3
0.7195238095238096,0.44340539129852535,0.7184263564663298,0.7195238095238096,0.6822416696233219,0.7015272352970481,0.44340539129852535,0.5057208081589507,0.5990113614422098,0.5742130566400939,0.917982770780739,True,0.9251300427855691,0.9070654413881428,0.7712035609964627,0.7113028575127383,0.4995985401328653,0.051435549976304173,RF,Spike2Vec,0,24651,3
0.7271428571428571,0.4547411867023514,0.7217928031421752,0.7271428571428571,0.6898900776612602,0.7069109965133653,0.4547411867023514,0.5218261444464589,0.6108513366109333,0.5853826449920302,0.9126552336430825,True,0.9241584653628901,0.8970993540209249,0.7747220180878067,0.7171306850824396,0.5042657230515033,0.05090313986875117,RF,Spike2Vec,1,24651,3
0.731904761904762,0.45443857188803455,0.7254848931771956,0.731904761904762,0.6980825305113912,0.7039236117113682,0.45443857188803455,0.5232430792730564,0.6179414217709286,0.5958392258490607,0.9156362049537183,True,0.9256477189730009,0.9024172819437326,0.7826878885703006,0.7173414626972128,0.45849737292155623,0.05197572591714561,RF,Spike2Vec,2,24651,3
0.7304761904761905,0.464451347012649,0.7142219520352701,0.7304761904761905,0.6936804514468952,0.6739955134881378,0.464451347012649,0.521115086230759,0.6154970734570459,0.5935429201031086,0.9192233377796512,True,0.924705135964132,0.9115147713854794,0.7818366328935755,0.7223091568196689,0.49200832517817616,0.05136459693312645,RF,Spike2Vec,3,24651,3
0.7261904761904762,0.46538692249010205,0.7157333174435686,0.7261904761904762,0.6908094503358686,0.7106915479286436,0.46538692249010205,0.5305939433147917,0.6088794186564127,0.5879939210763544,0.9246191904203976,True,0.9276396156071101,0.9153558802928289,0.7811677038800726,0.7227465386941452,0.4915680179838091,0.052302700001746416,RF,Spike2Vec,4,24651,3
0.7119047619047619,0.44907309760195113,0.715324888344129,0.7119047619047619,0.6777168950608844,0.7102544235202065,0.44907309760195113,0.5130479713015558,0.5871238140665335,0.5633090211660217,0.9228044517808397,True,0.9245839892132918,0.9133997953547385,0.7678686089695499,0.7139851219359551,10.912266152910888,0.019612018950283527,MLP,Spike2Vec,0,24651,3
0.7180952380952381,0.4858476209599561,0.732804885219274,0.7180952380952381,0.683935815738582,0.7447472651746785,0.4858476209599561,0.5550626029738359,0.5971864413668622,0.5720129814466663,0.9078601512537322,True,0.9231323509455285,0.8920661524292679,0.7699847969207301,0.7324685739763748,5.518049580976367,0.018183874897658825,MLP,Spike2Vec,1,24651,3
0.7209523809523809,0.4525431880182161,0.7386465921445589,0.7209523809523809,0.6870497971427764,0.7692379558466785,0.4525431880182161,0.5225325897244782,0.6014987328139303,0.5792629203310782,0.9131694899369212,True,0.9243321987729076,0.9021685588416832,0.7767452503889214,0.7161236508449681,7.388974650995806,0.017646164866164327,MLP,Spike2Vec,2,24651,3
0.7138095238095238,0.4358503274965315,0.7186390897677745,0.7138095238095238,0.6796924549779008,0.6735249186643822,0.4358503274965315,0.4920666738765434,0.59066179690455,0.5692012148791983,0.9147397518830928,True,0.9221840394343941,0.9043211253468022,0.773635271560239,0.7076358579100948,4.598220998886973,0.014227720908820629,MLP,Spike2Vec,3,24651,3
0.6923809523809524,0.46320430013172625,0.7054928569488559,0.6923809523809524,0.650781630000239,0.7106062082818572,0.46320430013172625,0.5199947133974755,0.5603130866612279,0.5386792269969569,0.9229328082058774,True,0.9244681544895338,0.9170398849395356,0.7632792495651253,0.720842115955187,8.473369001876563,0.01881367014721036,MLP,Spike2Vec,4,24651,3
0.7195238095238096,0.45539520883855594,0.719605285911247,0.7195238095238096,0.6812014090116312,0.7317104479687463,0.45539520883855594,0.5166052316793345,0.5989102633876822,0.5743623608177997,0.9180679843547369,True,0.9236003770232749,0.9069789622358696,0.7714837148047641,0.7173105005467671,83.59620205382816,0.027429752051830292,LR,Spike2Vec,0,24651,3
0.7238095238095238,0.45479909988021433,0.7122637786034116,0.7238095238095238,0.6876049948716075,0.697732076961887,0.45479909988021433,0.5243583313071625,0.6050749758974122,0.5802200226088395,0.9059930066726817,True,0.9221126177018706,0.8890161744962961,0.7728430278554927,0.7170742330244477,100.70594771089964,0.02700336999259889,LR,Spike2Vec,1,24651,3
0.7280952380952381,0.4402327591139192,0.7178982708336568,0.7280952380952381,0.6934065290779351,0.7079608375302583,0.4402327591139192,0.5145034930819418,0.6116457865675515,0.5897845368167609,0.9156511876676684,True,0.9257314560431139,0.9005405515430719,0.7805215880910502,0.7101400881065528,100.89551044511609,0.0272083580493927,LR,Spike2Vec,2,24651,3
0.7295238095238096,0.47514768187819933,0.7160496142182531,0.7295238095238096,0.6940548809847011,0.6851851355451947,0.47514768187819933,0.5333335647460461,0.6140115252690472,0.5923397606123926,0.9179411031481866,True,0.9228592408680656,0.9106289032300167,0.7814447063966824,0.7276395094116761,115.04908760800026,0.02748813619837165,LR,Spike2Vec,3,24651,3
0.7266666666666667,0.4664784220306398,0.7147315830195914,0.7266666666666667,0.6933791847685684,0.7226744956067818,0.4664784220306398,0.5384948541310854,0.6090205687078118,0.5885683859142526,0.9248267399947209,True,0.926398126735145,0.9164831988876987,0.7813188651616496,0.7232991594317584,108.29910789197311,0.027363978093490005,LR,Spike2Vec,4,24651,3
0.7166666666666667,0.4457456272927079,0.7061859939475938,0.7166666666666667,0.6796136218989444,0.6874963991977905,0.4457456272927079,0.5081780301774056,0.594409023015403,0.5702435905417131,0.8670341704811954,True,0.9011499689000312,0.8616063804704709,0.7701539996826362,0.7124252681773828,0.5985591621138155,0.00395641615614295,DT,Spike2Vec,0,24651,3
0.7214285714285714,0.4540665438572157,0.7134004713030629,0.7214285714285714,0.685092425026857,0.7083938357813682,0.4540665438572157,0.5239691510111032,0.6017327325231318,0.5770174306003873,0.8637480818007621,True,0.9000107677539613,0.8551252237743087,0.7716798756938091,0.7166550844601445,0.5824237070046365,0.0038911739829927683,DT,Spike2Vec,1,24651,3
0.7338095238095238,0.46453079782559475,0.733227042493387,0.7338095238095238,0.7033801251190103,0.7345630787501615,0.46453079782559475,0.5421836595285248,0.6209936973456122,0.5991100441050666,0.889624819446822,True,0.9071721179705892,0.8829808843679526,0.7841364353609033,0.7224534187019294,0.6199277727864683,0.003935165936127305,DT,Spike2Vec,2,24651,3
0.7209523809523809,0.45161466454142657,0.7102318850674634,0.7209523809523809,0.6832319216092301,0.6525579817891299,0.45161466454142657,0.5023221835835585,0.6010504739943314,0.5794772888347905,0.8830486502547068,True,0.9005211508557729,0.8814201649548555,0.7770532490838621,0.7156733890472524,0.6365342540666461,0.00396783696487546,DT,Spike2Vec,3,24651,3
0.7238095238095238,0.47071817408469624,0.7221930236730767,0.7238095238095238,0.6910947931722639,0.7407173652201283,0.47071817408469624,0.5367202717031421,0.6055318044230291,0.5850671881147982,0.8810549746979505,True,0.9031876642031615,0.8795858949406571,0.7802993403107269,0.7253726934201083,0.5825688398908824,0.003937389934435487,DT,Spike2Vec,4,24651,3
