name,n,mean_diff,ci_low,ci_high,t,df,p,cohens_d,p_corrected,correction,note,metric,method_a,method_b,mean_a,sd_a,mean_b,sd_b,p_naive,t_naive,tost_margin,p_tost,equivalent,ci90_low,ci90_high,significant_holm,verdict
Murmur2Vec | KNN vs Murmur2Vec | LR,5,-0.09302915082382761,-0.12996774511895984,-0.05609055652869537,-6.992424464824895,4,0.0022010427675252177,-5.543768696778129,0.09244379623605914,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | KNN,Murmur2Vec | LR,0.6968314321926489,0.010656944491547738,0.7898605830164764,0.009373821083447705,0.00024343360403811002,-12.396243657531315,0.01,0.9983202090296598,False,-0.12139183063769393,-0.06466647100996128,False,inconclusive
Murmur2Vec | KNN vs Murmur2Vec | MLP,5,-0.08390367553865655,-0.11769494154525384,-0.050112409532059254,-6.893910077590053,4,0.0023211223206249937,-5.465664030952686,0.09516601514562474,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | KNN,Murmur2Vec | MLP,0.6968314321926489,0.010656944491547738,0.7807351077313054,0.012156733899398548,0.0002573358227236789,-12.221596315385723,0.01,0.9981421526628744,False,-0.10984973213715042,-0.05795761894016267,False,inconclusive
Murmur2Vec | KNN vs Murmur2Vec | NB,5,0.14017743979721167,0.07091696090690955,0.2094379186875138,5.6192936118814885,4,0.004930336732664209,4.455116273370287,0.15284043871259048,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | KNN,Murmur2Vec | NB,0.6968314321926489,0.010656944491547738,0.5566539923954373,0.034354055798998855,0.0005703605793387816,9.961942834921498,0.01,0.9967827972305412,False,0.08699694324595128,0.19335793634847206,False,inconclusive
Murmur2Vec | KNN vs Murmur2Vec | RF,5,-0.10443599493029151,-0.1407369361161868,-0.06813505374439624,-7.987693912557128,4,0.0013316706941164397,-6.332843164003823,0.06791520539993842,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | KNN,Murmur2Vec | RF,0.6968314321926489,0.010656944491547738,0.8012674271229404,0.010351085926030647,0.00014438229083983762,-14.160667805557399,0.01,0.9990256150005894,False,-0.1323090635038084,-0.07656292635677464,False,inconclusive
Murmur2Vec | KNN vs Spike2Vec | DT,5,-0.08415716096324462,-0.12061856090018425,-0.04769576102630499,-6.408358922802122,4,0.0030461909736170774,-5.080706952597573,0.10858951854666775,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | KNN,Spike2Vec | DT,0.6968314321926489,0.010656944491547738,0.7809885931558934,0.007465995678085235,0.00034230152046794054,-11.360806119763977,0.01,0.9975782138004426,False,-0.11215343509631372,-0.05616088683017552,False,inconclusive
Murmur2Vec | KNN vs Spike2Vec | KNN,5,-0.0027883396704689646,-0.011914357124690316,0.0063376777837523875,-0.8483078263368206,4,0.4440481422523177,-0.6725596245673183,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | KNN,Spike2Vec | KNN,0.6968314321926489,0.010656944491547738,0.6996197718631179,0.010178947024213535,0.20704645695192753,-1.5038890394542612,0.01,0.046635688952075476,True,-0.009795599041569215,0.004218919700631285,False,equivalent (TOST)
Murmur2Vec | KNN vs Spike2Vec | LR,5,-0.09429657794676809,-0.13504256416362803,-0.053550591729908135,-6.425400305291298,4,0.003016375515185215,-5.094217786110121,0.10858951854666775,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | KNN,Spike2Vec | LR,0.6968314321926489,0.010656944491547738,0.7911280101394169,0.010505128408163283,0.0003387745657285763,-11.391017261930717,0.01,0.9977236573884172,False,-0.12558269976113562,-0.06301045613240056,False,inconclusive
Murmur2Vec | KNN vs Spike2Vec | MLP,5,-0.08390367553865652,-0.11076511445509654,-0.057042236622216504,-8.672430020672953,4,0.0009728381302507758,-6.875719046442298,0.05350609716379267,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | KNN,Spike2Vec | MLP,0.6968314321926489,0.010656944491547738,0.7807351077313054,0.009858269446200291,0.00010442112658516068,-15.374575182035013,0.01,0.9992112128159375,False,-0.1045287806858525,-0.06327857039146054,False,inconclusive
Murmur2Vec | KNN vs Spike2Vec | NB,5,0.13967046894803548,0.07634515765052675,0.2029957802455442,6.123734442134676,4,0.003602210793215904,4.855049558056033,0.12247516696934074,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | KNN,Spike2Vec | NB,0.6968314321926489,0.010656944491547738,0.5571609632446135,0.03306989152304271,0.0004085651853225668,10.856220845943602,0.01,0.9976370615141257,False,0.09104719124303257,0.18829374665303839,False,inconclusive
Murmur2Vec | KNN vs Spike2Vec | RF,5,-0.10925221799746516,-0.13913156590807046,-0.07937287008685988,-10.151921213227045,4,0.000530120934803339,-8.048696602610393,0.03339761889261036,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | KNN,Spike2Vec | RF,0.6968314321926489,0.010656944491547738,0.8060836501901141,0.006706593944396893,5.6030285281369786e-05,-17.99743273370845,0.01,0.9996159447570824,False,-0.1321945739264587,-0.08630986206847165,True,different
Murmur2Vec | LR vs Murmur2Vec | MLP,5,0.00912547528517107,-0.01530810380752075,0.03355905437786289,1.0369492366222726,4,0.3583293020408327,0.8221192444841788,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | LR,Murmur2Vec | MLP,0.7898605830164764,0.009373821083447705,0.7807351077313054,0.012156733899398548,0.13987160451628144,1.838314516277393,0.01,0.46281110626768907,False,-0.00963543843493008,0.027886389005272218,False,inconclusive
Murmur2Vec | LR vs Murmur2Vec | NB,5,0.2332065906210393,0.1576212740811435,0.3087919071609351,8.56628412329123,4,0.0010198141480192635,6.79156392883518,0.055069963993040226,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | LR,Murmur2Vec | NB,0.7898605830164764,0.009373821083447705,0.5566539923954373,0.034354055798998855,0.00010961782859352564,15.186398618411008,0.01,0.99939716461973,False,0.17516967360892363,0.291243507633155,False,inconclusive
Murmur2Vec | LR vs Murmur2Vec | RF,5,-0.01140684410646391,-0.03735445997431967,0.014540771761391857,-1.2205543910637224,4,0.28928509303270616,-0.9676859950268484,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | LR,Murmur2Vec | RF,0.7898605830164764,0.009373821083447705,0.8012674271229404,0.010351085926030647,0.09647624080111897,-2.1638116657545567,0.01,0.5561857128478964,False,-0.03133028555940985,0.008516597346482035,False,inconclusive
Murmur2Vec | LR vs Spike2Vec | DT,5,0.008871989860582996,-0.004937335063808649,0.022681314784974642,1.7837651700316786,4,0.14902900218642992,1.4142135623730863,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | LR,Spike2Vec | DT,0.7898605830164764,0.009373821083447705,0.7809885931558934,0.007465995678085235,0.03410942316741024,3.16227766016836,0.01,0.41585182447970226,False,-0.0017312685673582656,0.019475248288524257,False,inconclusive
Murmur2Vec | LR vs Spike2Vec | KNN,5,0.09024081115335865,0.05639200846963265,0.12408961383708464,7.401994710326391,4,0.0017769574913804116,5.868486213222518,0.08351700209487935,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | LR,Spike2Vec | KNN,0.7898605830164764,0.009373821083447705,0.6996197718631179,0.010178947024213535,0.00019474990326933013,13.122334097785876,0.01,0.9986205346790207,False,0.0642505759827752,0.1162310463239421,False,inconclusive
Murmur2Vec | LR vs Spike2Vec | LR,5,-0.0012674271229404788,-0.006099684231091561,0.0035648299852106035,-0.7282190812544405,4,0.5068210747480102,-0.5773502691896427,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | LR,Spike2Vec | LR,0.7898605830164764,0.009373821083447705,0.7911280101394169,0.010505128408163283,0.26626462796629813,-1.2909944487358436,0.01,0.0036993801163158215,True,-0.004977794659986412,0.002442940414105454,False,equivalent (TOST)
Murmur2Vec | LR vs Spike2Vec | MLP,5,0.009125475285171093,-0.022830812511427146,0.041081763081769335,0.7928449433608442,4,0.4722413463748046,0.6285872661926203,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | LR,Spike2Vec | MLP,0.7898605830164764,0.009373821083447705,0.7807351077313054,0.009858269446200291,0.23256582416537822,1.4055638569974545,0.01,0.47154135224477534,False,-0.015411624085015826,0.03366257465535801,False,inconclusive
Murmur2Vec | LR vs Spike2Vec | NB,5,0.2326996197718631,0.1591868156908381,0.3062124238528881,8.788642038261505,4,0.0009244419445123721,6.967854835471944,0.05176874889269284,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | LR,Spike2Vec | NB,0.7898605830164764,0.009373821083447705,0.5571609632446135,0.03306989152304271,9.907890648258722e-05,15.580597069465881,0.01,0.9994531324586711,False,0.17625404667531566,0.28914519286841056,False,inconclusive
Murmur2Vec | LR vs Spike2Vec | RF,5,-0.01622306717363755,-0.03589140234582082,0.00344526799854572,-2.290100054286453,4,0.08384783888482049,-1.8156485003604628,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | LR,Spike2Vec | RF,0.7898605830164764,0.009373821083447705,0.8060836501901141,0.006706593944396893,0.015349803654961035,-4.059913470051546,0.01,0.7853537284863896,False,-0.03132506830836812,-0.0011210660389069753,False,inconclusive
Murmur2Vec | MLP vs Murmur2Vec | NB,5,0.22408111533586822,0.1707289701329265,0.2774332605388099,11.661179011171813,4,0.00030916068525144576,9.24527386672018,0.020095444541343974,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | MLP,Murmur2Vec | NB,0.7807351077313054,0.012156733899398548,0.5566539923954373,0.034354055798998855,3.234355252786239e-05,20.673060836588654,0.01,0.999815292449538,False,0.18311556587062097,0.26504666480111544,True,different
Murmur2Vec | MLP vs Murmur2Vec | RF,5,-0.020532319391634978,-0.050411667302240386,0.00934702851897043,-1.9079016665229398,4,0.1290576406965224,-1.5126320761286292,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | MLP,Murmur2Vec | RF,0.7807351077313054,0.012156733899398548,0.8012674271229404,0.010351085926030647,0.027725219683845555,-3.382348147170252,0.01,0.8084246237239856,False,-0.0434746753206286,0.0024100365373586376,False,inconclusive
Murmur2Vec | MLP vs Spike2Vec | DT,5,-0.00025348542458807354,-0.03427431430193115,0.033767343452755005,-0.02068698469616788,4,0.9844861446072999,-0.016401157962628865,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | MLP,Spike2Vec | DT,0.7807351077313054,0.012156733899398548,0.7809885931558934,0.007465995678085235,0.9725021264286409,-0.0366741041141501,0.01,0.23545241112056153,False,-0.0263758080214059,0.02586883717222975,False,inconclusive
Murmur2Vec | MLP vs Spike2Vec | KNN,5,0.08111533586818757,0.050489854073377166,0.11174081766299798,7.353754587001071,4,0.0018213176863860012,5.8302402390307435,0.08378061357375606,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | MLP,Spike2Vec | KNN,0.7807351077313054,0.012156733899398548,0.6996197718631179,0.010178947024213535,0.00019981097103974704,13.036813499627366,0.01,0.9985105999009354,False,0.05760007355605172,0.10463059818032343,False,inconclusive
Murmur2Vec | MLP vs Spike2Vec | LR,5,-0.010392902408111549,-0.03866608044889584,0.01788027563267274,-1.0205900086002249,4,0.3651519104677612,-0.8091492400646382,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | MLP,Spike2Vec | LR,0.7807351077313054,0.012156733899398548,0.7911280101394169,0.010505128408163283,0.14466284342469146,-1.8093127047268274,0.01,0.5144642447330334,False,-0.03210198775348636,0.011316182937263266,False,inconclusive
Murmur2Vec | MLP vs Spike2Vec | MLP,5,2.2204460492503132e-17,-0.0283830839091709,0.028383083909170943,2.1720495857762844e-15,4,0.9999999999999984,1.7220551415392385e-15,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | MLP,Spike2Vec | MLP,0.7807351077313054,0.012156733899398548,0.7807351077313054,0.009858269446200291,0.9999999999999971,3.850632357484759e-15,0.01,0.19168036429511598,False,-0.021793474722236538,0.02179347472223658,False,inconclusive
Murmur2Vec | MLP vs Spike2Vec | NB,5,0.22357414448669202,0.17065412618363518,0.27649416278974887,11.729802048708006,4,0.0003021572415968198,9.29967992420206,0.019942377945390107,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | MLP,Spike2Vec | NB,0.7807351077313054,0.012156733899398548,0.5571609632446135,0.03306989152304271,3.159898797099587e-05,20.7947164795059,0.01,0.9998193927907542,False,0.1829403964105953,0.26420789256278876,True,different
Murmur2Vec | MLP vs Spike2Vec | RF,5,-0.02534854245880862,-0.052397674443476636,0.0017005895258593966,-2.6018889136091277,4,0.05992889867341451,-2.062842492517586,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | MLP,Spike2Vec | RF,0.7807351077313054,0.012156733899398548,0.8060836501901141,0.006706593944396893,0.009935783605503446,-4.612656040144424,0.01,0.9048615171224446,False,-0.046117764579024736,-0.0045793203385925026,False,inconclusive
Murmur2Vec | NB vs Murmur2Vec | RF,5,-0.24461343472750316,-0.3145838947078519,-0.1746429747471544,-9.706321406284006,4,0.0006306805685106616,-7.6954139502988905,0.03721015354212903,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | NB,Murmur2Vec | RF,0.5566539923954373,0.034354055798998855,0.8012674271229404,0.010351085926030647,6.69218340339261e-05,-17.207468707868507,0.01,0.9996295560978734,False,-0.29833907834554146,-0.19088779110946483,True,different
Murmur2Vec | NB vs Spike2Vec | DT,5,-0.2243346007604563,-0.30991695280120307,-0.13875224871970954,-7.277817089104114,4,0.0018939544863632925,-5.7700350947534575,0.08522795188634816,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | NB,Spike2Vec | DT,0.5566539923954373,0.034354055798998855,0.7809885931558934,0.007465995678085235,0.00020811429950163684,-12.902190704428172,0.01,0.9988761636901913,False,-0.29004757373542317,-0.15862162778548944,False,inconclusive
Murmur2Vec | NB vs Spike2Vec | KNN,5,-0.14296577946768063,-0.21275245076117605,-0.0731791081741852,-5.687857455537171,4,0.004718143809352025,-4.509475400465795,0.1509806018992648,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | NB,Spike2Vec | KNN,0.5566539923954373,0.034354055798998855,0.6996197718631179,0.010178947024213535,0.0005441956094541971,-10.083493538304605,0.01,0.9969357776101525,False,-0.19655030402642334,-0.08938125490893792,False,inconclusive
Murmur2Vec | NB vs Spike2Vec | LR,5,-0.23447401774397977,-0.3142428596366811,-0.1547051758512785,-8.161134390505678,4,0.0012271080046136246,-6.470351105239694,0.06380961623990848,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | NB,Spike2Vec | LR,0.5566539923954373,0.034354055798998855,0.7911280101394169,0.010505128408163283,0.00013267634421415845,-14.468144909606853,0.01,0.9992758434624052,False,-0.2957231845002729,-0.17322485098768664,False,inconclusive
Murmur2Vec | NB vs Spike2Vec | MLP,5,-0.22408111533586822,-0.2877741013582312,-0.16038812931350524,-9.767934504171222,4,0.0006154441230645686,-7.7442623526086924,0.03692664738387411,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | NB,Spike2Vec | MLP,0.5566539923954373,0.034354055798998855,0.7807351077313054,0.009858269446200291,6.526749677682714e-05,-17.316697056025482,0.01,0.9996329863742579,False,-0.27298670590890756,-0.17517552476282888,True,different
Murmur2Vec | NB vs Spike2Vec | NB,5,-0.0005069708491761915,-0.01353316818316717,0.012519226484814787,-0.10805737826497011,4,0.9191535078109451,-0.08567058737562723,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | NB,Spike2Vec | NB,0.5566539923954373,0.034354055798998855,0.5571609632446135,0.03306989152304271,0.8574140036991764,-0.19156525704423782,0.01,0.05653116059524523,False,-0.010508917897413279,0.009494976199060895,False,inconclusive
Murmur2Vec | NB vs Spike2Vec | RF,5,-0.2494296577946768,-0.32146649450527803,-0.17739282108407556,-9.613522526777988,4,0.0006545235394422666,-7.621840681700924,0.03796236528765146,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | NB,Spike2Vec | RF,0.5566539923954373,0.034354055798998855,0.8060836501901141,0.006706593944396893,6.951348662338495e-05,-17.042953877956606,0.01,0.9996168092768184,False,-0.30474193411201894,-0.19411738147733462,True,different
Murmur2Vec | RF vs Spike2Vec | DT,5,0.020278833967046904,-0.005967040154396475,0.04652470808849028,2.145216007910575,4,0.09850909361850152,1.7007808110487477,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | RF,Spike2Vec | DT,0.8012674271229404,0.010351085926030647,0.7809885931558934,0.007465995678085235,0.019053421228215305,3.8030615083322252,0.01,0.8309929619316822,False,0.00012637991874447918,0.04043128801534933,False,inconclusive
Murmur2Vec | RF vs Spike2Vec | KNN,5,0.10164765525982256,0.06261888935487171,0.1406764211647734,7.231054540342711,4,0.0019404673259548336,5.732960578566816,0.08538056234201268,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | RF,Spike2Vec | KNN,0.8012674271229404,0.010351085926030647,0.6996197718631179,0.010178947024213535,0.0002134417371563831,12.819289566001924,0.01,0.9985711109173525,False,0.07168007224764664,0.13161523827199847,False,inconclusive
Murmur2Vec | RF vs Spike2Vec | LR,5,0.010139416983523431,-0.018652077610441502,0.03893091157748836,0.9777726043914365,4,0.3835501064883382,0.7752025329784115,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | RF,Spike2Vec | LR,0.8012674271229404,0.010351085926030647,0.7911280101394169,0.010505128408163283,0.15805183426985045,1.7334055600697507,0.01,0.5050414501499114,False,-0.011967649030055282,0.032246482997102144,False,inconclusive
Murmur2Vec | RF vs Spike2Vec | MLP,5,0.020532319391635002,0.007094357700773201,0.033970281082496806,4.242225047570209,4,0.013239994559200597,3.363341934076476,0.37071984765761673,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | RF,Spike2Vec | MLP,0.8012674271229404,0.010351085926030647,0.7807351077313054,0.009858269446200291,0.0016733856786172693,7.520661196170617,0.01,0.9524209716942849,False,0.010214205991224933,0.030850432792045072,False,inconclusive
Murmur2Vec | RF vs Spike2Vec | NB,5,0.24410646387832696,0.17678356606357506,0.3114293616930789,10.067127512054522,4,0.0005476304167488337,7.981470039261889,0.03395308583842769,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | RF,Spike2Vec | NB,0.8012674271229404,0.010351085926030647,0.5571609632446135,0.03306989152304271,5.792207098910469e-05,17.847109568167497,0.01,0.9996780985724626,False,0.1924137064440497,0.2957992213126042,True,different
Murmur2Vec | RF vs Spike2Vec | RF,5,-0.004816223067173641,-0.01394224052139508,0.004309794387047797,-1.4652589727635776,4,0.21671801815362426,-1.1616938969798964,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Murmur2Vec | RF,Spike2Vec | RF,0.8012674271229404,0.010351085926030647,0.8060836501901141,0.006706593944396893,0.060198338312497844,-2.5976265226936865,0.01,0.09495496062335264,False,-0.011823482438273959,0.002191036303926676,False,inconclusive
Spike2Vec | DT vs Spike2Vec | KNN,5,0.08136882129277564,0.04689345217441583,0.11584419041113546,6.552970174690024,4,0.0028042196992620156,5.195358363628316,0.10375612887269457,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Spike2Vec | DT,Spike2Vec | KNN,0.7809885931558934,0.007465995678085235,0.6996197718631179,0.010178947024213535,0.0003137580678541519,11.617174468544984,0.01,0.9977288855295522,False,0.05489748759890657,0.10784015498664472,False,inconclusive
Spike2Vec | DT vs Spike2Vec | LR,5,-0.010139416983523475,-0.023075674019781965,0.002796840052735016,-2.176173105911426,4,0.09515073817108088,-1.7253243712550155,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Spike2Vec | DT,Spike2Vec | LR,0.7809885931558934,0.007465995678085235,0.7911280101394169,0.010505128408163283,0.018179083907904414,-3.8579425773632994,0.01,0.5112188000247659,False,-0.020072304883310875,-0.0002065290837360758,False,inconclusive
Spike2Vec | DT vs Spike2Vec | MLP,5,0.00025348542458809576,-0.03206609128208134,0.03257306213125754,0.021775915344564863,4,0.9836696767176374,0.017264489368196887,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Spike2Vec | DT,Spike2Vec | MLP,0.7809885931558934,0.007465995678085235,0.7807351077313054,0.009858269446200291,0.9710555571312338,0.03860457182411064,0.01,0.22477129058654904,False,-0.024562559239346398,0.025069530088522588,False,inconclusive
Spike2Vec | DT vs Spike2Vec | NB,5,0.2238276299112801,0.14081682245307967,0.3068384373694806,7.4863158967357695,4,0.001702576944395436,5.935338155069445,0.08189720002717582,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Spike2Vec | DT,Spike2Vec | NB,0.7809885931558934,0.007465995678085235,0.5571609632446135,0.03306989152304271,0.00018628087121886936,13.271819584183469,0.01,0.998988743130517,False,0.1600891742944753,0.28756608552808494,False,inconclusive
Spike2Vec | DT vs Spike2Vec | RF,5,-0.025095057034220547,-0.04395530968628328,-0.006234804382157816,-3.6942796871653214,4,0.02094004871124241,-2.928917171701372,0.5653813152035451,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Spike2Vec | DT,Spike2Vec | RF,0.7809885931558934,0.007465995678085235,0.8060836501901141,0.006706593944396893,0.0028101288371619004,-6.5492578963906904,0.01,0.9548028077649314,False,-0.03957658556519583,-0.010613528503245265,False,inconclusive
Spike2Vec | KNN vs Spike2Vec | LR,5,-0.09150823827629913,-0.12885546936358894,-0.054161007189009305,-6.8028497120358145,4,0.0024393774402857752,-5.393469099621469,0.09757509761143102,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Spike2Vec | KNN,Spike2Vec | LR,0.6996197718631179,0.010178947024213535,0.7911280101394169,0.010505128408163283,0.0002710753536010749,-12.06016354129819,0.01,0.9981276698164594,False,-0.12018468299425272,-0.06283179355834553,False,inconclusive
Spike2Vec | KNN vs Spike2Vec | MLP,5,-0.08111533586818756,-0.11249401577481866,-0.04973665596155646,-7.177238746111553,4,0.0019957542617320433,-5.690294073272158,0.08581743325447787,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Spike2Vec | KNN,Spike2Vec | MLP,0.6996197718631179,0.010178947024213535,0.7807351077313054,0.009858269446200291,0.00021978457564641302,-12.723884359800714,0.01,0.9983705203781975,False,-0.1052089287121053,-0.05702174302426982,False,inconclusive
Spike2Vec | KNN vs Spike2Vec | NB,5,0.14245880861850443,0.07763928329817796,0.2072783339388309,6.102004911737981,4,0.003649594322237732,4.837821843832608,0.12247516696934074,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Spike2Vec | KNN,Spike2Vec | NB,0.6996197718631179,0.010178947024213535,0.5571609632446135,0.03306989152304271,0.0004142540894130034,10.817698505843083,0.01,0.9976194408701705,False,0.09268822374842745,0.19222939348858142,False,inconclusive
Spike2Vec | KNN vs Spike2Vec | RF,5,-0.10646387832699619,-0.13808963826815268,-0.0748381183858397,-9.346529993630044,4,0.0007296468466897417,-7.4101623353727115,0.041589870261315276,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Spike2Vec | KNN,Spike2Vec | RF,0.6996197718631179,0.010178947024213535,0.8060836501901141,0.006706593944396893,7.770120736203213e-05,-16.569626706201976,0.01,0.9994672294505775,False,-0.13074718742951463,-0.08218056922447774,True,different
Spike2Vec | LR vs Spike2Vec | MLP,5,0.010392902408111571,-0.025411481553692158,0.0461972863699153,0.805915919418772,4,0.4654734128153129,0.6389502623566542,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Spike2Vec | LR,Spike2Vec | MLP,0.7911280101394169,0.010505128408163283,0.7807351077313054,0.009858269446200291,0.2262807440314629,1.4287362208708039,0.01,0.5114231233879396,False,-0.017098893032929156,0.0378846978491523,False,inconclusive
Spike2Vec | LR vs Spike2Vec | NB,5,0.23396704689480358,0.15595938892029831,0.31197470486930884,8.32734476326625,4,0.0011362792391255122,6.602126838567257,0.06022279967365214,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Spike2Vec | LR,Spike2Vec | NB,0.7911280101394169,0.010505128408163283,0.5571609632446135,0.03306989152304271,0.00012254805613250985,14.762804407112164,0.01,0.999328982720898,False,0.17407017565809677,0.29386391813151036,False,inconclusive
Spike2Vec | LR vs Spike2Vec | RF,5,-0.014955640050697072,-0.03774081267270227,0.007829532571308124,-1.8223918818923477,4,0.14248067714403598,-1.4448377839359872,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Spike2Vec | LR,Spike2Vec | RF,0.7911280101394169,0.010505128408163283,0.8060836501901141,0.006706593944396893,0.031952638351748316,-3.2307555013410205,0.01,0.7107449290588188,False,-0.032450852521919045,0.0025395724205248982,False,inconclusive
Spike2Vec | MLP vs Spike2Vec | NB,5,0.22357414448669202,0.16362039201854983,0.2835278969548342,10.353669512825018,4,0.0004911755560536049,8.208647691616184,0.031435235587430714,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Spike2Vec | MLP,Spike2Vec | NB,0.7807351077313054,0.009858269446200291,0.5571609632446135,0.03306989152304271,5.1829807514004e-05,18.35509424180052,0.01,0.9997067734151551,False,0.17753966165533536,0.2696086273180487,True,different
Spike2Vec | MLP vs Spike2Vec | RF,5,-0.025348542458808642,-0.03971045716543024,-0.01098662775218705,-4.900379794151647,4,0.008041797036486185,-3.8851434494290613,0.23321211405809938,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Spike2Vec | MLP,Spike2Vec | RF,0.7807351077313054,0.009858269446200291,0.8060836501901141,0.006706593944396893,0.0009664114783813003,-8.687444855261399,0.01,0.9793702628605692,False,-0.03637609767878748,-0.014320987238829803,False,inconclusive
Spike2Vec | NB vs Spike2Vec | RF,5,-0.24892268694550063,-0.31781695908623975,-0.18002841480476148,-10.03160573829243,4,0.0005551786387313525,-7.953307490145064,0.03395308583842769,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),accuracy,Spike2Vec | NB,Spike2Vec | RF,0.5571609632446135,0.03306989152304271,0.8060836501901141,0.006706593944396893,5.8738225197754344e-05,-17.784136193922603,0.01,0.9996747133962881,False,-0.30182199778891994,-0.19602337610208131,True,different
