accuracy,balanced_accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,kappa,roc_auc_ovr_macro,roc_auc_available,roc_auc_ovr_weighted,roc_auc_ovo_macro,roc_auc_hardlabel_ovr_weighted,roc_auc_hardlabel_ovr_macro,train_time,test_time,classifier,embedding,split,m,k
0.6838095238095238,0.3999551514615945,0.69636780440981,0.6838095238095238,0.6457023446652583,0.7261323517272937,0.3999551514615945,0.46250141304537085,0.5432525832565883,0.517738767556934,0.7795710488965611,True,0.8583843967472566,0.771842012390033,0.747039771286598,0.6884793835165517,0.003818394965492189,1.7069250090280548,KNN,Spike2Vec,0,24651,3
0.6852380952380952,0.37832231144081346,0.6698582207365185,0.6852380952380952,0.6481598410663548,0.585746615005693,0.37832231144081346,0.436423303167318,0.5446497361560194,0.5202045689272574,0.7673554252321775,True,0.8542295980087558,0.7583484248466406,0.7492403800583806,0.677762991177606,0.0035580169642344117,1.701043437991757,KNN,Spike2Vec,1,24651,3
0.5333333333333333,0.36840047981879337,0.7952498293979572,0.5333333333333333,0.6252059523036334,0.6359340177253875,0.36840047981879337,0.43118391466214556,0.4689962364662279,0.4290587459156062,0.7803026268553352,True,0.8601383385630093,0.7720506324704999,0.7539823642809119,0.6730176201039836,0.00386631500441581,1.8301854850142263,KNN,Spike2Vec,2,24651,3
0.7195238095238096,0.44340539129852535,0.7184263564663298,0.7195238095238096,0.6822416696233219,0.7015272352970481,0.44340539129852535,0.5057208081589507,0.5990113614422098,0.5742130566400939,0.9179826571443752,True,0.92512992373795,0.9070650548698992,0.7712035609964627,0.7113028575127383,0.498507384036202,0.070165034965612,RF,Spike2Vec,0,24651,3
0.7271428571428571,0.4547411867023514,0.7217928031421752,0.7271428571428571,0.6898900776612602,0.7069109965133653,0.4547411867023514,0.5218261444464589,0.6108513366109333,0.5853826449920302,0.9126552336430825,True,0.9241584653628901,0.8970993540209249,0.7747220180878067,0.7171306850824396,0.49980461498489603,0.06979419098934159,RF,Spike2Vec,1,24651,3
0.731904761904762,0.45443857188803455,0.7254848931771956,0.731904761904762,0.6980825305113912,0.7039236117113682,0.45443857188803455,0.5232430792730564,0.6179414217709286,0.5958392258490607,0.915637091834885,True,0.9256496486258612,0.9024188038623365,0.7826878885703006,0.7173414626972128,0.46279853204032406,0.07044740399578586,RF,Spike2Vec,2,24651,3
0.7119047619047619,0.44907309760195113,0.715324888344129,0.7119047619047619,0.6777168950608844,0.7102544235202065,0.44907309760195113,0.5130479713015558,0.5871238140665335,0.5633090211660217,0.9228044517808397,True,0.9245839892132918,0.9133997953547385,0.7678686089695499,0.7139851219359551,10.6948630400002,0.017288975999690592,MLP,Spike2Vec,0,24651,3
0.7180952380952381,0.4858476209599561,0.732804885219274,0.7180952380952381,0.683935815738582,0.7447472651746785,0.4858476209599561,0.5550626029738359,0.5971864413668622,0.5720129814466663,0.9078601512537322,True,0.9231323509455285,0.8920661524292679,0.7699847969207301,0.7324685739763748,5.592252861999441,0.018212004972156137,MLP,Spike2Vec,1,24651,3
0.7209523809523809,0.4525431880182161,0.7386465921445589,0.7209523809523809,0.6870497971427764,0.7692379558466785,0.4525431880182161,0.5225325897244782,0.6014987328139303,0.5792629203310782,0.9131694899369212,True,0.9243321987729076,0.9021685588416832,0.7767452503889214,0.7161236508449681,7.336621902999468,0.01747501501813531,MLP,Spike2Vec,2,24651,3
0.7195238095238096,0.45539520883855594,0.719605285911247,0.7195238095238096,0.6812014090116312,0.7317104479687463,0.45539520883855594,0.5166052316793345,0.5989102633876822,0.5743623608177997,0.9180679843547369,True,0.9236003770232749,0.9069789622358696,0.7714837148047641,0.7173105005467671,90.51258015201893,0.02607746998546645,LR,Spike2Vec,0,24651,3
0.7238095238095238,0.45479909988021433,0.7122637786034116,0.7238095238095238,0.6876049948716075,0.697732076961887,0.45479909988021433,0.5243583313071625,0.6050749758974122,0.5802200226088395,0.9059930066726817,True,0.9221126177018706,0.8890161744962961,0.7728430278554927,0.7170742330244477,104.46518951898906,0.025815178989432752,LR,Spike2Vec,1,24651,3
0.7280952380952381,0.4402327591139192,0.7178982708336568,0.7280952380952381,0.6934065290779351,0.7079608375302583,0.4402327591139192,0.5145034930819418,0.6116457865675515,0.5897845368167609,0.9156511876676684,True,0.9257314560431139,0.9005405515430719,0.7805215880910502,0.7101400881065528,97.64951409201603,0.02649441600078717,LR,Spike2Vec,2,24651,3
0.7166666666666667,0.4457456272927079,0.7061859939475938,0.7166666666666667,0.6796136218989444,0.6874963991977905,0.4457456272927079,0.5081780301774056,0.594409023015403,0.5702435905417131,0.8670341704811954,True,0.9011499689000312,0.8616063804704709,0.7701539996826362,0.7124252681773828,0.5992362439865246,0.003836034971754998,DT,Spike2Vec,0,24651,3
0.7214285714285714,0.4540665438572157,0.7134004713030629,0.7214285714285714,0.685092425026857,0.7083938357813682,0.4540665438572157,0.5239691510111032,0.6017327325231318,0.5770174306003873,0.8637480818007621,True,0.9000107677539613,0.8551252237743087,0.7716798756938091,0.7166550844601445,0.5863309009582736,0.00385957898106426,DT,Spike2Vec,1,24651,3
0.7338095238095238,0.46453079782559475,0.733227042493387,0.7338095238095238,0.7033801251190103,0.7345630787501615,0.46453079782559475,0.5421836595285248,0.6209936973456122,0.5991100441050666,0.889624819446822,True,0.9071721179705892,0.8829808843679526,0.7841364353609033,0.7224534187019294,0.621560589002911,0.0038983619888313115,DT,Spike2Vec,2,24651,3
